# nu h lw logL logPrior
1.100000473016604587e+02 1.017303590424880966e+01 1.011289391367795387e+00 -2.328032608123019145e+03 0.000000000000000000e+00
1.100037680834850846e+02 1.005856199993929323e+01 1.005733606820584214e+00 -2.328032072100567802e+03 0.000000000000000000e+00
1.100017823212522785e+02 1.013818993950873093e+01 1.012274179222889980e+00 -2.328032067585122149e+03 0.000000000000000000e+00
1.100031915544101366e+02 9.974828956350297204e+00 9.994701607880621674e-01 -2.328030749224323245e+03 0.000000000000000000e+00
1.100017629946913900e+02 9.937742543201293799e+00 1.000244065281941763e+00 -2.328029979649848883e+03 0.000000000000000000e+00
1.099990820738948543e+02 1.003391986174032091e+01 1.001443648462537750e+00 -2.328029501741875265e+03 0.000000000000000000e+00
1.099998944883805905e+02 1.008395913961166279e+01 1.009946804800760489e+00 -2.328027671168184497e+03 0.000000000000000000e+00
1.100021342215711115e+02 9.935308062988312372e+00 9.967092008248928936e-01 -2.328025821536755757e+03 0.000000000000000000e+00
1.100034693848458289e+02 9.983253797376951511e+00 1.001736099883175246e+00 -2.328025132615702660e+03 0.000000000000000000e+00
1.099996946104495237e+02 9.911717663988692806e+00 9.954007340061603593e-01 -2.328024925847096711e+03 0.000000000000000000e+00
1.100020809867782674e+02 1.016726906734201386e+01 1.012154283473803762e+00 -2.328024746849483108e+03 0.000000000000000000e+00
1.100004281596310989e+02 1.012390982748793888e+01 1.007133821946835539e+00 -2.328024376082710660e+03 0.000000000000000000e+00
1.100018306004253361e+02 1.006094001644768099e+01 1.008449051569916932e+00 -2.328023406856561905e+03 0.000000000000000000e+00
1.100034721960868893e+02 9.987977477079162725e+00 1.002140508812400910e+00 -2.328023206299202684e+03 0.000000000000000000e+00
1.099982896943744350e+02 1.014874513620666718e+01 1.010805522004729839e+00 -2.328022941117521441e+03 0.000000000000000000e+00
1.099999514734773527e+02 1.017861816696789745e+01 1.013589054130096923e+00 -2.328022647869364391e+03 0.000000000000000000e+00
1.100034173999212754e+02 1.003770302242564938e+01 1.005733209522225780e+00 -2.328021465368153258e+03 0.000000000000000000e+00
1.099973661310992270e+02 1.006570917599400339e+01 1.006986202130596197e+00 -2.328021317640520465e+03 0.000000000000000000e+00
1.099985133346098536e+02 9.960019464064826522e+00 9.978823814476325271e-01 -2.328020453663168155e+03 0.000000000000000000e+00
1.099979456646474034e+02 1.005472229668786355e+01 1.007305998542952219e+00 -2.328018371159123944e+03 0.000000000000000000e+00
1.100014731655063684e+02 1.017455001384809421e+01 1.011937852948907812e+00 -2.328018099233282555e+03 0.000000000000000000e+00
1.099995128737624412e+02 1.013547368379259872e+01 1.008196938025524014e+00 -2.328017845818285878e+03 0.000000000000000000e+00
1.100002001443812958e+02 9.927595408200875937e+00 9.958203603477912003e-01 -2.328017737611002758e+03 0.000000000000000000e+00
1.099995317329489666e+02 9.929361745812563811e+00 9.996995915026692936e-01 -2.328017645735095812e+03 0.000000000000000000e+00
1.100020440280703724e+02 1.014417996894255580e+01 1.012242752120507516e+00 -2.328016946946525877e+03 0.000000000000000000e+00
1.100015320271543118e+02 1.014757928709788182e+01 1.012689395567546002e+00 -2.328016557198873215e+03 0.000000000000000000e+00
1.100016239559250977e+02 1.017534312128479890e+01 1.012814788844125680e+00 -2.328016482716280734e+03 0.000000000000000000e+00
1.099975793546033884e+02 1.010647308711577175e+01 1.008103514853471383e+00 -2.328014840311711396e+03 0.000000000000000000e+00
1.100025391941779418e+02 1.002625502098656085e+01 1.001432201454883986e+00 -2.328014486864005448e+03 0.000000000000000000e+00
1.100010726711067122e+02 1.016553890536062177e+01 1.010686956352321531e+00 -2.328013560623700869e+03 0.000000000000000000e+00
1.099981692688037782e+02 1.013232474978175723e+01 1.009121967206140891e+00 -2.328013051602275482e+03 0.000000000000000000e+00
1.100031831651567131e+02 1.003251934066123852e+01 1.002431867193300796e+00 -2.328012891588881303e+03 0.000000000000000000e+00
1.099982390878048193e+02 1.006018784317728176e+01 1.003600602965240673e+00 -2.328012868883377450e+03 0.000000000000000000e+00
1.100019273428588065e+02 1.016640474037982855e+01 1.012634030378703143e+00 -2.328011558516219338e+03 0.000000000000000000e+00
1.100013538192110047e+02 9.952375130222801403e+00 9.970194670458516484e-01 -2.328010009369561431e+03 0.000000000000000000e+00
1.099987288298835040e+02 1.004435012233883562e+01 1.002286708360789813e+00 -2.328009876657788482e+03 0.000000000000000000e+00
1.099987835586641296e+02 1.016116282443166163e+01 1.011308562889673190e+00 -2.328008783529098309e+03 0.000000000000000000e+00
1.099999007476913562e+02 1.017927058652843364e+01 1.012308723768660546e+00 -2.328008746963922931e+03 0.000000000000000000e+00
1.100002653970278601e+02 1.002915353766852213e+01 1.006802346334472853e+00 -2.328008654738939185e+03 0.000000000000000000e+00
1.100023213694597075e+02 9.946048098702593876e+00 9.973285848146946631e-01 -2.328008087940399037e+03 0.000000000000000000e+00
1.099975332581635570e+02 1.010115033319784672e+01 1.008520134944123070e+00 -2.328005436237950562e+03 0.000000000000000000e+00
1.100025261509707235e+02 1.012559158831237127e+01 1.008213849432635589e+00 -2.328005220182889389e+03 0.000000000000000000e+00
1.100012754867003650e+02 9.914958291066151119e+00 9.983974434864760772e-01 -2.328004911143663776e+03 0.000000000000000000e+00
1.099976883253233240e+02 1.002127778408890002e+01 1.001857514007589822e+00 -2.328004527183917617e+03 0.000000000000000000e+00
1.099978961108137554e+02 1.001956691638489083e+01 1.001500712754279210e+00 -2.328003976883082942e+03 0.000000000000000000e+00
1.099978225558685381e+02 9.976472411114572836e+00 9.994622570927993443e-01 -2.328001954945685611e+03 0.000000000000000000e+00
1.099975449008206709e+02 1.010144683297882651e+01 1.007891002386834378e+00 -2.328001329870465725e+03 0.000000000000000000e+00
1.099987425143796429e+02 1.011476178776156054e+01 1.010943200689593313e+00 -2.328000875187905422e+03 0.000000000000000000e+00
1.100006961459013155e+02 1.004169108395012699e+01 1.001720470376020522e+00 -2.328000586793805269e+03 0.000000000000000000e+00
1.100000764044560668e+02 1.017340723079295728e+01 1.013489329774151404e+00 -2.327999551719613009e+03 0.000000000000000000e+00
1.100008164319486212e+02 1.018197981647326422e+01 1.012875183073491669e+00 -2.327998720704566040e+03 0.000000000000000000e+00
1.099975677345167213e+02 1.008048034665701032e+01 1.005912493572072464e+00 -2.327997695294034202e+03 0.000000000000000000e+00
1.100027086090779136e+02 1.007586803864971614e+01 1.004717692774577120e+00 -2.327997460355606108e+03 0.000000000000000000e+00
1.099996778061823619e+02 1.010416501454080240e+01 1.005876365075361045e+00 -2.327997458233552607e+03 0.000000000000000000e+00
1.100030996034034843e+02 1.002486870492001003e+01 1.001947610616609419e+00 -2.327996102971686923e+03 0.000000000000000000e+00
1.100023763684548328e+02 1.015292787315515888e+01 1.010856514484782309e+00 -2.327994684258336747e+03 0.000000000000000000e+00
1.100026610353167342e+02 1.001421257964449829e+01 1.005059795053395932e+00 -2.327993485872795191e+03 0.000000000000000000e+00
1.099977959085173893e+02 1.004691768747837521e+01 1.003279868818542031e+00 -2.327992902066307579e+03 0.000000000000000000e+00
1.100006663181438000e+02 1.001658503811985135e+01 1.000260299888275917e+00 -2.327992782433354478e+03 0.000000000000000000e+00
1.099989727756304063e+02 1.016495725758206703e+01 1.012319861457189552e+00 -2.327992757183152207e+03 0.000000000000000000e+00
1.100012251985592115e+02 1.004526005325456595e+01 1.002030346595568000e+00 -2.327992699791980158e+03 0.000000000000000000e+00
1.100017937722383152e+02 1.012253348430854416e+01 1.007446362517960381e+00 -2.327991587332942345e+03 0.000000000000000000e+00
1.099974791593263888e+02 1.008320709654915781e+01 1.007794007094823030e+00 -2.327990526184578357e+03 0.000000000000000000e+00
1.100008551042245983e+02 9.933804774713330232e+00 9.961753431398643333e-01 -2.327989063523507411e+03 0.000000000000000000e+00
1.099983137495827492e+02 9.993479581494957742e+00 1.003714920343332651e+00 -2.327988100988226506e+03 0.000000000000000000e+00
1.099976150216190973e+02 1.001403070646642313e+01 1.004274872883465175e+00 -2.327987384257393387e+03 0.000000000000000000e+00
1.099996816895505702e+02 9.919879184670934436e+00 9.988111370439358705e-01 -2.327986913746577557e+03 0.000000000000000000e+00
1.100034892826693209e+02 1.008769183365018307e+01 1.007410777039934535e+00 -2.327986012047755594e+03 0.000000000000000000e+00
1.099997712864482651e+02 1.004999226363915987e+01 1.007933878917591564e+00 -2.327985395740673994e+03 0.000000000000000000e+00
1.100000428913532033e+02 1.006941774071569107e+01 1.003500908354951981e+00 -2.327985209673319787e+03 0.000000000000000000e+00
1.100016438997075170e+02 1.013602653141751375e+01 1.008454989493825282e+00 -2.327984789688139244e+03 0.000000000000000000e+00
1.099993296771677080e+02 1.016112213788800211e+01 1.010702334390765289e+00 -2.327984618385740305e+03 0.000000000000000000e+00
1.099980859547263066e+02 1.006848601063702020e+01 1.008082653535435469e+00 -2.327983427451575153e+03 0.000000000000000000e+00
1.100028720693868678e+02 1.013020199338209970e+01 1.009475135186012951e+00 -2.327982330593644292e+03 0.000000000000000000e+00
1.100022506941533749e+02 9.966071769838961814e+00 1.001987178750892049e+00 -2.327981673525614042e+03 0.000000000000000000e+00
1.100001105477450665e+02 9.975518321655252763e+00 9.980816483773820025e-01 -2.327981627855083389e+03 0.000000000000000000e+00
1.100033188065019942e+02 1.005891739911145244e+01 1.004419481819650128e+00 -2.327981222588316541e+03 0.000000000000000000e+00
1.100034576599125273e+02 1.008812853191318659e+01 1.007670317445419128e+00 -2.327980583542663226e+03 0.000000000000000000e+00
1.100011267375974597e+02 1.015827321504548664e+01 1.010172193033065602e+00 -2.327979397248086116e+03 0.000000000000000000e+00
1.099987964677864625e+02 1.003315816910290437e+01 1.006571467316505375e+00 -2.327978836832252455e+03 0.000000000000000000e+00
1.099979203167346498e+02 1.003996876482783485e+01 1.006283956311753602e+00 -2.327977998842131910e+03 0.000000000000000000e+00
1.100004816868705433e+02 1.016412824037988472e+01 1.013290762087990293e+00 -2.327977955384402776e+03 0.000000000000000000e+00
1.099977914356190780e+02 1.011655454343863703e+01 1.009022133160182522e+00 -2.327977380936993995e+03 0.000000000000000000e+00
1.100018475253188228e+02 9.968978907302071590e+00 1.002439715027064082e+00 -2.327977272678619556e+03 0.000000000000000000e+00
1.100020839808037465e+02 1.006954944461156920e+01 1.008687800589441963e+00 -2.327976822619184532e+03 0.000000000000000000e+00
1.100034266527722764e+02 9.984561059392701665e+00 1.001104416201481717e+00 -2.327976481706660252e+03 0.000000000000000000e+00
1.099975339626721933e+02 9.988801229442936247e+00 1.000752026267935912e+00 -2.327975919990130024e+03 0.000000000000000000e+00
1.099990646286587577e+02 1.003839597910081771e+01 1.007007781065031526e+00 -2.327975386014737524e+03 0.000000000000000000e+00
1.100033253820682404e+02 9.976362841513076063e+00 1.000999653179487137e+00 -2.327975260364135920e+03 0.000000000000000000e+00
1.100011922130729687e+02 9.900186383487074693e+00 9.958013262386449238e-01 -2.327974000027836610e+03 0.000000000000000000e+00
1.099988287112600744e+02 1.000984826987102139e+01 1.005115050257781251e+00 -2.327973940220836084e+03 0.000000000000000000e+00
1.099980311183763177e+02 1.009036540833622730e+01 1.006011408240399474e+00 -2.327973302460619834e+03 0.000000000000000000e+00
1.100032345939992098e+02 1.009298211004121093e+01 1.006842009024665696e+00 -2.327969706749073794e+03 0.000000000000000000e+00
1.099979488968090209e+02 1.008226379564180242e+01 1.008568688119627632e+00 -2.327969670507433420e+03 0.000000000000000000e+00
1.099973710906359798e+02 1.007217620621633891e+01 1.006272337410212714e+00 -2.327969264073154591e+03 0.000000000000000000e+00
1.100023864088095138e+02 9.948023222377294417e+00 9.976370506194193188e-01 -2.327968821619802839e+03 0.000000000000000000e+00
1.099980445944103025e+02 1.011781936819681782e+01 1.008263368983249197e+00 -2.327968798429328672e+03 0.000000000000000000e+00
1.100029181162226308e+02 1.012780075638193367e+01 1.009679719501686446e+00 -2.327967535395422146e+03 0.000000000000000000e+00
1.099991290037410465e+02 1.016606309224778215e+01 1.012158429067643084e+00 -2.327967131862491442e+03 0.000000000000000000e+00
1.100022359784033483e+02 1.000128768602227147e+01 1.004442076995368360e+00 -2.327966759781046221e+03 0.000000000000000000e+00
1.100030593540813015e+02 1.005203984898902903e+01 1.006862006130708753e+00 -2.327966237326331793e+03 0.000000000000000000e+00
1.099990900758435401e+02 1.009208521282977955e+01 1.009965896628253201e+00 -2.327966114976305107e+03 0.000000000000000000e+00
1.100005913381471743e+02 1.002427308427404995e+01 1.000761486863296135e+00 -2.327965002943898980e+03 0.000000000000000000e+00
1.099982337088372049e+02 1.012832861191651190e+01 1.008935693642922793e+00 -2.327964747663264461e+03 0.000000000000000000e+00
1.100031623800581286e+02 1.008698374606842840e+01 1.006234244955399815e+00 -2.327963912047784561e+03 0.000000000000000000e+00
1.100025161500696100e+02 9.976356165611127480e+00 1.002467118334542384e+00 -2.327962446724149231e+03 0.000000000000000000e+00
1.100019596125200252e+02 1.016177814152936065e+01 1.011993558441655283e+00 -2.327961345362562497e+03 0.000000000000000000e+00
1.100026264360926120e+02 9.965904536997445717e+00 1.001543122690213394e+00 -2.327961149738341192e+03 0.000000000000000000e+00
1.100020445376976852e+02 1.012118749291694186e+01 1.007599059327809465e+00 -2.327961143130889468e+03 0.000000000000000000e+00
1.100030511417566288e+02 1.011358035584814452e+01 1.009517509278516245e+00 -2.327960934291952526e+03 0.000000000000000000e+00
1.100011978173866822e+02 9.909421017472780591e+00 9.976163919399638758e-01 -2.327959372933648410e+03 0.000000000000000000e+00
1.100022078686112508e+02 1.002338193951606726e+01 1.005864791900879851e+00 -2.327958936271213133e+03 0.000000000000000000e+00
1.100006701671644578e+02 9.897754989380278090e+00 9.961741437348005102e-01 -2.327958930385992971e+03 0.000000000000000000e+00
1.099979629642953967e+02 9.966043046352641710e+00 9.990718155420917901e-01 -2.327958834330446280e+03 0.000000000000000000e+00
1.099994950256992468e+02 9.906056257184863156e+00 9.969957362608320439e-01 -2.327958138861226416e+03 0.000000000000000000e+00
1.099974773837410709e+02 1.005021174608369705e+01 1.006043544258428346e+00 -2.327957336195023345e+03 0.000000000000000000e+00
1.099987261176739537e+02 9.935135789191226863e+00 9.970473060518009190e-01 -2.327956414540868536e+03 0.000000000000000000e+00
1.099995692024985487e+02 1.013120504217553552e+01 1.008040010950561172e+00 -2.327955963797476215e+03 0.000000000000000000e+00
1.099973703248316070e+02 1.002976820183665652e+01 1.004492789183602852e+00 -2.327955499162998422e+03 0.000000000000000000e+00
1.099996971031716697e+02 1.011986841275852633e+01 1.011485955182871210e+00 -2.327955078238999704e+03 0.000000000000000000e+00
1.100022693583974700e+02 9.944806814507993309e+00 1.000147959638813422e+00 -2.327955054556186042e+03 0.000000000000000000e+00
1.100028891201704795e+02 1.007151601313255540e+01 1.004764057429949897e+00 -2.327954065589677157e+03 0.000000000000000000e+00
1.100026840988478654e+02 1.012373772889511692e+01 1.008548621120106903e+00 -2.327953451351012518e+03 0.000000000000000000e+00
1.100022952098683362e+02 1.012759201642097118e+01 1.011179250453039025e+00 -2.327953242386181046e+03 0.000000000000000000e+00
1.100014332939986730e+02 9.926494317659196653e+00 9.962428318636453728e-01 -2.327952842833549767e+03 0.000000000000000000e+00
1.099976339863548560e+02 1.006518945364210005e+01 1.004919656265064853e+00 -2.327952731717581628e+03 0.000000000000000000e+00
1.099984169312444919e+02 9.979952959952774094e+00 9.991074547552528662e-01 -2.327952440536805625e+03 0.000000000000000000e+00
1.100025705475185589e+02 1.010851200792284033e+01 1.007109005528501688e+00 -2.327952096109681861e+03 0.000000000000000000e+00
1.100009674985049912e+02 1.011637617223906283e+01 1.006821811627400587e+00 -2.327951623279809610e+03 0.000000000000000000e+00
1.100020937234260998e+02 1.015690092907788689e+01 1.011417424781585472e+00 -2.327948824021639666e+03 0.000000000000000000e+00
1.100029989528611765e+02 9.973312182613163657e+00 1.001519902277548502e+00 -2.327948346441414287e+03 0.000000000000000000e+00
1.100034317418667058e+02 1.000082573882556858e+01 1.002638649465701137e+00 -2.327947741524010326e+03 0.000000000000000000e+00
1.100001055351322634e+02 9.925431982367889816e+00 9.992664749852656625e-01 -2.327947655026786379e+03 0.000000000000000000e+00
1.100028813778144041e+02 1.002354874390928785e+01 1.005290708907442321e+00 -2.327947648896949431e+03 0.000000000000000000e+00
1.099994572193456435e+02 1.016741638074424792e+01 1.012619505402147624e+00 -2.327947064309571033e+03 0.000000000000000000e+00
1.100011492055754871e+02 1.013941640375929687e+01 1.008664086736102083e+00 -2.327946978735357334e+03 0.000000000000000000e+00
1.100030988387106134e+02 1.005902654407630337e+01 1.004235874668270689e+00 -2.327946013581014995e+03 0.000000000000000000e+00
1.099996669530326585e+02 1.016688576845364445e+01 1.011359385364250407e+00 -2.327945818647273427e+03 0.000000000000000000e+00
1.100012386703471350e+02 1.006659313445086212e+01 1.003479763507450162e+00 -2.327945412977672731e+03 0.000000000000000000e+00
1.100019002286525591e+02 1.000110766927894623e+01 9.998311181059512665e-01 -2.327945391656904121e+03 0.000000000000000000e+00
1.100034913130542975e+02 1.006322331931729153e+01 1.006368195112307573e+00 -2.327945173550588152e+03 0.000000000000000000e+00
1.100013992894820092e+02 9.966269675173844433e+00 1.002335629857815658e+00 -2.327944650529444516e+03 0.000000000000000000e+00
1.099975288145455465e+02 1.003203368761619174e+01 1.003080028642922450e+00 -2.327941431035328606e+03 0.000000000000000000e+00
1.099994794378804528e+02 1.016875498986419224e+01 1.012433223002034755e+00 -2.327941271260357553e+03 0.000000000000000000e+00
1.100031742216639827e+02 1.000074338043402200e+01 1.003307309020433413e+00 -2.327940571640881444e+03 0.000000000000000000e+00
1.099982356545573197e+02 1.012464281035161839e+01 1.010440619735750500e+00 -2.327940560778346025e+03 0.000000000000000000e+00
1.099974570265582798e+02 1.002542608875310925e+01 1.004373964592531143e+00 -2.327939857240241963e+03 0.000000000000000000e+00
1.100024576845037387e+02 1.012285730022581376e+01 1.008215477620224121e+00 -2.327939004308230778e+03 0.000000000000000000e+00
1.099973868324697435e+02 1.001408979542254585e+01 1.002810646862974719e+00 -2.327938895516268531e+03 0.000000000000000000e+00
1.100011949165791378e+02 1.011581180410462188e+01 1.006868109465437255e+00 -2.327938690252338347e+03 0.000000000000000000e+00
1.099978152531667490e+02 1.008705463775003608e+01 1.008414282783605342e+00 -2.327938563786355189e+03 0.000000000000000000e+00
1.100023192289639837e+02 9.988753797047211336e+00 1.003438390337978214e+00 -2.327937331226597962e+03 0.000000000000000000e+00
1.100035170349538021e+02 1.001446215679642471e+01 1.002993952936764188e+00 -2.327937288799075304e+03 0.000000000000000000e+00
1.100004186967041733e+02 1.009768556204763534e+01 1.005482573719655770e+00 -2.327936920757102143e+03 0.000000000000000000e+00
1.100030540525568341e+02 1.005508023625732861e+01 1.006915233159749512e+00 -2.327936779728685906e+03 0.000000000000000000e+00
1.100026740122023057e+02 1.007891929891077609e+01 1.005106020260906119e+00 -2.327936142038343860e+03 0.000000000000000000e+00
1.099981657685828935e+02 1.001455274750353297e+01 1.004814740675125773e+00 -2.327936100479243578e+03 0.000000000000000000e+00
1.100017391489299143e+02 9.929385092772204047e+00 9.991448599134702402e-01 -2.327935524079620336e+03 0.000000000000000000e+00
1.100015270001831595e+02 1.011801246835597823e+01 1.011241528656448230e+00 -2.327934834765155756e+03 0.000000000000000000e+00
1.100012736509476667e+02 9.984245345262721116e+00 9.987367663599892031e-01 -2.327934831207049683e+03 0.000000000000000000e+00
1.100028963069831320e+02 9.953260242254870604e+00 9.994324353657521032e-01 -2.327934421748776003e+03 0.000000000000000000e+00
1.099987844693469157e+02 9.960249497260381446e+00 1.001474442119139496e+00 -2.327933264575815883e+03 0.000000000000000000e+00
1.099995615247227079e+02 9.922042131414457344e+00 9.961498902278823619e-01 -2.327932781967218034e+03 0.000000000000000000e+00
1.100000545091507291e+02 1.017235520370328494e+01 1.012870766082097918e+00 -2.327932018026463084e+03 0.000000000000000000e+00
1.100023210544799213e+02 1.013276418053872518e+01 1.011194234808975301e+00 -2.327931889219275945e+03 0.000000000000000000e+00
1.099986702023801115e+02 1.013611412810034018e+01 1.009212478116928491e+00 -2.327930667822477062e+03 0.000000000000000000e+00
1.100008425748680310e+02 9.903225679178575547e+00 9.967144216219703257e-01 -2.327928697126199950e+03 0.000000000000000000e+00
1.099982642403965514e+02 1.000740389361038218e+01 1.004412617518281925e+00 -2.327928300795368159e+03 0.000000000000000000e+00
1.100029970731310272e+02 9.961964187271268756e+00 1.000150284960966696e+00 -2.327928086785379037e+03 0.000000000000000000e+00
1.099997533822998008e+02 9.915114439040605632e+00 9.959386501329104968e-01 -2.327928006449782970e+03 0.000000000000000000e+00
1.099999173122400578e+02 9.974235512618784938e+00 1.002967642675648419e+00 -2.327927927291740161e+03 0.000000000000000000e+00
1.099991840151063371e+02 1.016222993169956546e+01 1.011784455125984250e+00 -2.327927827345179139e+03 0.000000000000000000e+00
1.099994942997648053e+02 1.015464630637415766e+01 1.012520440239920383e+00 -2.327926756352448137e+03 0.000000000000000000e+00
1.100024090712818037e+02 1.013846966490172363e+01 1.011080926019175985e+00 -2.327925253176439583e+03 0.000000000000000000e+00
1.099999937534942234e+02 1.005413611074369129e+01 1.008067577506490231e+00 -2.327924851962166940e+03 0.000000000000000000e+00
1.100028656781051524e+02 1.012240089842302382e+01 1.009376921803782690e+00 -2.327922535928383695e+03 0.000000000000000000e+00
1.100034693483364236e+02 1.002479588731919513e+01 1.003179910501114103e+00 -2.327922452246432840e+03 0.000000000000000000e+00
1.099983463946510511e+02 1.000413674031971922e+01 1.004248880864173854e+00 -2.327922340581946628e+03 0.000000000000000000e+00
1.100000944000252758e+02 1.015242445420185113e+01 1.012696314161694700e+00 -2.327921912059698570e+03 0.000000000000000000e+00
1.100004081534965223e+02 9.904569341079454858e+00 9.969730519856003781e-01 -2.327921393721911954e+03 0.000000000000000000e+00
1.099993456534824219e+02 1.010191983177707442e+01 1.006034388625253406e+00 -2.327921089546624444e+03 0.000000000000000000e+00
1.100026008597486822e+02 1.006107460237644169e+01 1.007691829163657404e+00 -2.327921040607815485e+03 0.000000000000000000e+00
1.100017599487527491e+02 1.009596003532256603e+01 1.005696360498490538e+00 -2.327920673519901356e+03 0.000000000000000000e+00
1.099998707102396480e+02 1.015650381601517971e+01 1.010265926678675985e+00 -2.327920645651091945e+03 0.000000000000000000e+00
1.099981834095837314e+02 1.011948583170373972e+01 1.008494044948068158e+00 -2.327919937003202449e+03 0.000000000000000000e+00
1.100024767512801418e+02 9.957649643488904800e+00 9.983116979485786580e-01 -2.327919865240932268e+03 0.000000000000000000e+00
1.100024402306862612e+02 9.969505295873693385e+00 1.001853034527645958e+00 -2.327919353481727740e+03 0.000000000000000000e+00
1.100030227745060643e+02 1.010359304577904460e+01 1.009030747390659899e+00 -2.327919191546287948e+03 0.000000000000000000e+00
1.100029285875417457e+02 9.959610452631812549e+00 1.000023193601764282e+00 -2.327918892457325455e+03 0.000000000000000000e+00
1.100020298172385509e+02 9.929523694814863077e+00 9.987401141598707399e-01 -2.327917864566647950e+03 0.000000000000000000e+00
1.100020312396984252e+02 9.951659389769101693e+00 9.976550405032464930e-01 -2.327916685175541716e+03 0.000000000000000000e+00
1.099990651796703105e+02 1.015735868228495953e+01 1.011798292381226760e+00 -2.327915321773850792e+03 0.000000000000000000e+00
1.099974332477110863e+02 1.002433751123952810e+01 1.003320867051116450e+00 -2.327913773350826887e+03 0.000000000000000000e+00
1.100031738230853620e+02 1.005182946214834594e+01 1.006430365285122086e+00 -2.327913095725334188e+03 0.000000000000000000e+00
1.099995217861490175e+02 9.960561500607710173e+00 1.001825484317419912e+00 -2.327912729893822871e+03 0.000000000000000000e+00
1.099995999283734136e+02 1.015321562363612884e+01 1.012479469546355926e+00 -2.327912412815522202e+03 0.000000000000000000e+00
1.099976101882080286e+02 1.007178657268447530e+01 1.005766439454179650e+00 -2.327912245548525789e+03 0.000000000000000000e+00
1.100026235958453640e+02 1.012901972779527782e+01 1.010395771608345372e+00 -2.327912233158830531e+03 0.000000000000000000e+00
1.100027711654121276e+02 1.012338047551287978e+01 1.009132956923896929e+00 -2.327911398182737685e+03 0.000000000000000000e+00
1.100028868129674464e+02 1.011493867971447891e+01 1.008501906286677796e+00 -2.327911382274875905e+03 0.000000000000000000e+00
1.100000075363932979e+02 1.004390762379733104e+01 1.007438261429296933e+00 -2.327910302874134231e+03 0.000000000000000000e+00
1.099977987264413741e+02 1.010158262335156998e+01 1.008382800422504832e+00 -2.327909631488760169e+03 0.000000000000000000e+00
1.099978506610627136e+02 1.007445165715089352e+01 1.005429304987050632e+00 -2.327907210199474775e+03 0.000000000000000000e+00
1.100009419735548875e+02 1.009068389903067775e+01 1.010012276335938042e+00 -2.327907171251096315e+03 0.000000000000000000e+00
1.100009254989133325e+02 9.924016238875056573e+00 9.989315203132675958e-01 -2.327906392332014548e+03 0.000000000000000000e+00
1.100034779771464315e+02 1.003519522102735095e+01 1.004146488909141599e+00 -2.327906220398233927e+03 0.000000000000000000e+00
1.100000129237899813e+02 9.958932456050591853e+00 1.001803738129854793e+00 -2.327904518258153985e+03 0.000000000000000000e+00
1.099991110558120511e+02 9.920679252594560182e+00 9.979355955853214111e-01 -2.327903066587312878e+03 0.000000000000000000e+00
1.099995778622304101e+02 9.994106075185484883e+00 1.004193982591124357e+00 -2.327902873816169176e+03 0.000000000000000000e+00
1.100015606542399809e+02 9.937237325017180822e+00 9.998289810123421884e-01 -2.327902593270256148e+03 0.000000000000000000e+00
1.100033829059704260e+02 1.000730348329295438e+01 1.002750670570283553e+00 -2.327902364926590508e+03 0.000000000000000000e+00
1.100000601752608702e+02 9.904658154233151990e+00 9.962930688633642173e-01 -2.327902101167245746e+03 0.000000000000000000e+00
1.100011615195450929e+02 9.912761035687076117e+00 9.976060265867888743e-01 -2.327901539956621036e+03 0.000000000000000000e+00
1.099999406920299236e+02 1.010421914277791267e+01 1.010658331497869877e+00 -2.327900815495366260e+03 0.000000000000000000e+00
1.099994595453675714e+02 9.955156075801696147e+00 9.974985404744993733e-01 -2.327900803679965520e+03 0.000000000000000000e+00
1.100032631030904469e+02 1.005230980010142083e+01 1.004342363927624548e+00 -2.327900789567459469e+03 0.000000000000000000e+00
1.100017931302038079e+02 9.963723979479651049e+00 9.980555128403326703e-01 -2.327900294734602085e+03 0.000000000000000000e+00
1.100019779025828512e+02 9.990063911847155254e+00 9.994277752339398857e-01 -2.327898403259857332e+03 0.000000000000000000e+00
1.100007066920708780e+02 1.006727267847715979e+01 1.008767748710715839e+00 -2.327898281767366370e+03 0.000000000000000000e+00
1.100009623508558150e+02 9.942119715746899900e+00 9.968307691432037876e-01 -2.327897004095478223e+03 0.000000000000000000e+00
1.099988499703990641e+02 9.937772998241847233e+00 9.973115677791491995e-01 -2.327895772983516508e+03 0.000000000000000000e+00
1.100001415139984289e+02 9.922924219230743859e+00 9.988169808738970312e-01 -2.327895057052116954e+03 0.000000000000000000e+00
1.100023644017093574e+02 1.010736706262350459e+01 1.010082210278296033e+00 -2.327894917559407077e+03 0.000000000000000000e+00
1.100004092909621960e+02 1.013028462674148678e+01 1.011852487887319407e+00 -2.327894905545638721e+03 0.000000000000000000e+00
1.100022234462742716e+02 1.013898072569207720e+01 1.009714815364553875e+00 -2.327894850126592701e+03 0.000000000000000000e+00
1.100020473894477107e+02 1.001897253209512151e+01 1.005497769974923239e+00 -2.327894682170108354e+03 0.000000000000000000e+00
1.099995608979679389e+02 1.015800618894283858e+01 1.010776931929856515e+00 -2.327894671483431011e+03 0.000000000000000000e+00
1.099980793390516141e+02 1.006168639921156682e+01 1.004271503871585924e+00 -2.327894377329004783e+03 0.000000000000000000e+00
1.100029278295934887e+02 9.964597167682661905e+00 9.996909021434259301e-01 -2.327894124389340504e+03 0.000000000000000000e+00
