# nu h lw logL logPrior
1.048829055155969172e+02 1.199596396814760491e+00 1.300285267729782701e+00 -1.062985942883777170e+03 0.000000000000000000e+00
1.149362405197800712e+02 1.311567610375750759e+00 1.268411858866900443e+00 -1.062984153894850579e+03 0.000000000000000000e+00
1.149114852448450819e+02 9.700887981680350602e-01 9.178716157516100260e-01 -1.062983856004403151e+03 0.000000000000000000e+00
1.049874570593908061e+02 1.196045716869563291e+00 1.338498312108945321e+00 -1.062983249761168736e+03 0.000000000000000000e+00
1.050549298314619193e+02 1.352690142744640056e+00 1.429167174313934918e+00 -1.062974469504315721e+03 0.000000000000000000e+00
1.050699653257733388e+02 1.044198955877865709e+00 9.624701367134645968e-01 -1.062973146827577011e+03 0.000000000000000000e+00
1.051542870945743715e+02 1.466941031642003068e+00 1.399659376229266838e+00 -1.062971407921414766e+03 0.000000000000000000e+00
1.050488363232380635e+02 1.971282976230327222e+00 1.748703372634933917e+00 -1.062969993715922556e+03 0.000000000000000000e+00
1.051018247492299338e+02 2.309262650118312887e+00 1.726066252758622133e+00 -1.062969818070755309e+03 0.000000000000000000e+00
1.050245502350255151e+02 1.186007295486964930e+00 1.016955432414440530e+00 -1.062968376086682156e+03 0.000000000000000000e+00
1.049510694733411356e+02 2.244780046932650652e+00 1.632152923145185897e+00 -1.062964252993420359e+03 0.000000000000000000e+00
1.050898166611531650e+02 7.148283782381148477e-01 8.649702981529714396e-01 -1.062963550377703768e+03 0.000000000000000000e+00
1.049107872919047395e+02 2.169082972110435215e+00 1.753737706536635521e+00 -1.062962664919352846e+03 0.000000000000000000e+00
1.048986616456003134e+02 1.338212846450173910e+00 1.118820119704210692e+00 -1.062962345118485700e+03 0.000000000000000000e+00
1.050768564245406225e+02 1.638164180397008840e+00 1.282702888420352627e+00 -1.062956125217764793e+03 0.000000000000000000e+00
1.148500534243171387e+02 9.286855774203288671e-01 9.844851959581896184e-01 -1.062950450610559074e+03 0.000000000000000000e+00
1.049084779553457736e+02 1.563814527470606563e+00 1.528576506550923142e+00 -1.062949017059853986e+03 0.000000000000000000e+00
1.148527329821640990e+02 8.917178418098454795e-01 9.862789246233581997e-01 -1.062948364257137200e+03 0.000000000000000000e+00
1.149377896022827628e+02 1.305775752759011255e+00 1.265819500847934709e+00 -1.062944140400149763e+03 0.000000000000000000e+00
1.049057223960512601e+02 2.127877346941654757e+00 1.736860132689387104e+00 -1.062938874458239297e+03 0.000000000000000000e+00
1.150271273563121071e+02 1.225978100105479029e+00 1.206722422511465886e+00 -1.062936792899029115e+03 0.000000000000000000e+00
1.148745732905595816e+02 7.051949712467860953e-01 8.862276285227091988e-01 -1.062930330073490268e+03 0.000000000000000000e+00
1.048754881986045575e+02 1.547668335730880917e+00 1.489891946655605537e+00 -1.062928265181800271e+03 0.000000000000000000e+00
1.050801840339846080e+02 2.253225345999942952e+00 1.827340617979871462e+00 -1.062920456637142024e+03 0.000000000000000000e+00
1.048424974426679626e+02 1.694400404135187221e+00 1.468945759023807751e+00 -1.062918766389712573e+03 0.000000000000000000e+00
1.051084663826294019e+02 2.293216609041307752e+00 1.781077191123217940e+00 -1.062914832111054238e+03 0.000000000000000000e+00
1.051371727291629696e+02 1.052840747739999028e+00 1.132001938508716998e+00 -1.062914038006884994e+03 0.000000000000000000e+00
1.051240338406559829e+02 9.686679651681129322e-01 9.909750531946285301e-01 -1.062907981201235543e+03 0.000000000000000000e+00
1.050025192050120069e+02 2.477150292056917280e+00 1.865517171829220056e+00 -1.062903881568504403e+03 0.000000000000000000e+00
1.048311218846675530e+02 1.015260734772687412e+00 1.054279729239297136e+00 -1.062901544034743893e+03 0.000000000000000000e+00
1.048809897392370658e+02 1.198701716332978506e+00 1.055374001363365677e+00 -1.062901061324598231e+03 0.000000000000000000e+00
1.050238099670756498e+02 9.024117312530557378e-01 1.114126018229819159e+00 -1.062890691570907848e+03 0.000000000000000000e+00
1.051102658495948390e+02 2.108881784689994543e+00 1.754715174558336699e+00 -1.062890049339028565e+03 0.000000000000000000e+00
1.049204802276511828e+02 1.149139951175241370e+00 1.288503482600296124e+00 -1.062889507824772409e+03 0.000000000000000000e+00
1.050897868633125540e+02 7.203251617114894145e-01 8.554510888213716635e-01 -1.062884731530777799e+03 0.000000000000000000e+00
1.148935791442573446e+02 5.110338903560335266e-01 6.925837893350732521e-01 -1.062870872307715672e+03 0.000000000000000000e+00
1.048822878160038954e+02 8.386440123877658692e-01 8.600368043171178201e-01 -1.062870460426350519e+03 0.000000000000000000e+00
1.150332850869694994e+02 1.047279915159870400e+00 1.123948566561108198e+00 -1.062861765208156157e+03 0.000000000000000000e+00
1.049130878908427178e+02 2.240669164177865547e+00 1.716393389793768209e+00 -1.062857876546912394e+03 0.000000000000000000e+00
1.050758378995541449e+02 1.124121434827535015e+00 1.263558117229365729e+00 -1.062855793441094647e+03 0.000000000000000000e+00
1.050818755001286888e+02 1.301464108246649598e+00 1.380960877075865234e+00 -1.062853408721702635e+03 0.000000000000000000e+00
1.049415775746385293e+02 1.248024120989075225e+00 1.051210826427694034e+00 -1.062851697289876483e+03 0.000000000000000000e+00
1.150163610370914427e+02 1.212685698174883253e+00 1.211951386157129384e+00 -1.062843268921393701e+03 0.000000000000000000e+00
1.049742939516096527e+02 2.370604309334077620e+00 1.848787051297611228e+00 -1.062840226940253388e+03 0.000000000000000000e+00
1.050823566745431918e+02 1.890404797050823094e+00 1.430350525923745231e+00 -1.062835606851753482e+03 0.000000000000000000e+00
1.048836867386962268e+02 2.048719329488104091e+00 1.659285322814512575e+00 -1.062835094920480515e+03 0.000000000000000000e+00
1.051535580764666378e+02 1.773715950482855686e+00 1.477216931646217812e+00 -1.062834993492234844e+03 0.000000000000000000e+00
1.049641902775094024e+02 6.588078655878154555e-01 8.923117858349692844e-01 -1.062833570553847267e+03 0.000000000000000000e+00
1.048807401303537290e+02 7.032374415427325998e-01 7.993332406754294350e-01 -1.062833336481597144e+03 0.000000000000000000e+00
1.050826848171743393e+02 2.359263536086221080e+00 1.827486524731678497e+00 -1.062829442470124832e+03 0.000000000000000000e+00
1.051062777088299356e+02 1.094489373529184517e+00 1.216217797290215064e+00 -1.062819227594176482e+03 0.000000000000000000e+00
1.050273296012486526e+02 2.319987671714606847e+00 1.858403382708125218e+00 -1.062818602754761287e+03 0.000000000000000000e+00
1.150582325536383195e+02 9.730219582779642273e-01 1.034297763051070351e+00 -1.062818599782262027e+03 0.000000000000000000e+00
1.051520950218558283e+02 1.450559601647490426e+00 1.282871458501598783e+00 -1.062814028121908223e+03 0.000000000000000000e+00
1.050508761876014319e+02 1.426840781597547014e+00 1.156861188252025885e+00 -1.062813281916518008e+03 0.000000000000000000e+00
1.149158063129347198e+02 1.115411691760990420e+00 1.179257760082706552e+00 -1.062812280302534418e+03 0.000000000000000000e+00
1.049733233015302574e+02 1.005360275085428912e+00 1.198132631117343028e+00 -1.062810643989266737e+03 0.000000000000000000e+00
1.150229739904616793e+02 7.999585345960008587e-01 9.716943276064807788e-01 -1.062809422465384159e+03 0.000000000000000000e+00
1.050452348262411419e+02 7.880588465900070227e-01 8.185763449566360039e-01 -1.062807677885849671e+03 0.000000000000000000e+00
1.049925120474027267e+02 2.209420547416119263e+00 1.826227766559128884e+00 -1.062805303289164613e+03 0.000000000000000000e+00
1.050454796355526099e+02 2.454975059675170268e+00 1.851021001999735738e+00 -1.062800496842949542e+03 0.000000000000000000e+00
1.149790664346884057e+02 7.691366864905808676e-01 9.681469235213835400e-01 -1.062800051957164897e+03 0.000000000000000000e+00
1.150553171139050903e+02 8.095001158644026251e-01 8.879092353545964267e-01 -1.062798940423407885e+03 0.000000000000000000e+00
1.050343189879001358e+02 1.321394651970249079e+00 1.411184772185736902e+00 -1.062794493496199038e+03 0.000000000000000000e+00
1.051255484216397917e+02 2.098929720442289426e+00 1.714010935258770019e+00 -1.062789666764294225e+03 0.000000000000000000e+00
1.050532190024827202e+02 1.278332935886873578e+00 1.377921453333007751e+00 -1.062782558881729301e+03 0.000000000000000000e+00
1.150566802164584175e+02 7.999876563983985278e-01 8.938615130340681336e-01 -1.062780740779510097e+03 0.000000000000000000e+00
1.050412241595333001e+02 1.515724188091898572e+00 1.201396462978941537e+00 -1.062780524878578035e+03 0.000000000000000000e+00
1.051289304489500438e+02 1.115367481732492561e+00 1.066849621168050488e+00 -1.062780507406105016e+03 0.000000000000000000e+00
1.050026336462475882e+02 2.415465691552928451e+00 1.751908610327780780e+00 -1.062780090527367975e+03 0.000000000000000000e+00
1.048380979055572908e+02 1.581391071591325526e+00 1.408394455803938961e+00 -1.062776965695296667e+03 0.000000000000000000e+00
1.150412937472463426e+02 1.171528132392672061e+00 1.148769963898802482e+00 -1.062771535107252475e+03 0.000000000000000000e+00
1.050035634995559377e+02 2.262287232478443322e+00 1.840784974705954369e+00 -1.062770358309757967e+03 0.000000000000000000e+00
1.048325099592796903e+02 1.408001958826642586e+00 1.266151200325532189e+00 -1.062769854326993936e+03 0.000000000000000000e+00
1.049269058782966653e+02 1.292445074438694830e+00 1.081480210476094550e+00 -1.062769037799818079e+03 0.000000000000000000e+00
1.049345445948278126e+02 2.294693396344510194e+00 1.780670188435158341e+00 -1.062767356437058197e+03 0.000000000000000000e+00
1.049141254135017931e+02 2.215959241803143076e+00 1.735264098301222635e+00 -1.062767242614230554e+03 0.000000000000000000e+00
1.148918194233457797e+02 1.081026409150992240e+00 1.010845725042247345e+00 -1.062765592902064327e+03 0.000000000000000000e+00
1.051059754341077621e+02 1.808892673270690032e+00 1.638659179696307033e+00 -1.062762665737099496e+03 0.000000000000000000e+00
1.049231183660915150e+02 2.011733984541499431e+00 1.503500040272060190e+00 -1.062762656516768402e+03 0.000000000000000000e+00
1.049390451314384336e+02 5.819008878528596496e-01 7.959674614583599483e-01 -1.062762275605056857e+03 0.000000000000000000e+00
1.049163744916009477e+02 1.535870424279088819e+00 1.513757608477075634e+00 -1.062761795539878904e+03 0.000000000000000000e+00
1.049495576084719914e+02 2.144989651047081392e+00 1.783482334848009332e+00 -1.062758850430409439e+03 0.000000000000000000e+00
1.050773757627710694e+02 9.878179024783699802e-01 1.156209004060897882e+00 -1.062756977279965213e+03 0.000000000000000000e+00
1.149388273010310968e+02 1.214816813350859004e+00 1.229767510895453997e+00 -1.062756254688576973e+03 0.000000000000000000e+00
1.149964506946964775e+02 5.257264065614473125e-01 6.774188979766955221e-01 -1.062754749480773171e+03 0.000000000000000000e+00
1.049728850171881760e+02 1.393203937859836650e+00 1.455657962313166021e+00 -1.062754660796741291e+03 0.000000000000000000e+00
1.048394286992185727e+02 1.573279338813215134e+00 1.359198127703477255e+00 -1.062753340247606957e+03 0.000000000000000000e+00
1.049478403050465403e+02 2.344650246244277980e+00 1.744742618430070724e+00 -1.062750232963548569e+03 0.000000000000000000e+00
1.149426851678189223e+02 5.208878451861875813e-01 6.483202944770328768e-01 -1.062745217915214880e+03 0.000000000000000000e+00
1.051069853418312903e+02 8.443768616756532897e-01 9.881624921174971821e-01 -1.062743821486270235e+03 0.000000000000000000e+00
1.148838992006530901e+02 1.207603808351313202e+00 1.148408420810485886e+00 -1.062739528738602758e+03 0.000000000000000000e+00
1.149173261985975643e+02 9.167542841054545644e-01 1.067015459418230394e+00 -1.062739075393476469e+03 0.000000000000000000e+00
1.048961237143264498e+02 1.658956114534725579e+00 1.557368323296626444e+00 -1.062735831125651657e+03 0.000000000000000000e+00
1.051433548795193502e+02 1.936400965703433563e+00 1.615142923741464509e+00 -1.062733857464590528e+03 0.000000000000000000e+00
1.051132323981371144e+02 8.455136328208080476e-01 9.480028708134491389e-01 -1.062733333362446956e+03 0.000000000000000000e+00
1.051136045675289097e+02 1.388631438654994277e+00 1.406963102988217029e+00 -1.062724280562295689e+03 0.000000000000000000e+00
1.049889383988486031e+02 1.717418763667075465e+00 1.629851495960407126e+00 -1.062716878575592091e+03 0.000000000000000000e+00
1.048791471851802157e+02 2.010211531866972212e+00 1.615968098652132312e+00 -1.062716223986588830e+03 0.000000000000000000e+00
1.050277912176763095e+02 2.458851445709790084e+00 1.834819658937918874e+00 -1.062715964131419696e+03 0.000000000000000000e+00
1.051344359471209629e+02 1.621446781565440975e+00 1.340739926890269107e+00 -1.062712154526748918e+03 0.000000000000000000e+00
1.048746837333459467e+02 1.916298071886225474e+00 1.612031549081339499e+00 -1.062707525676687055e+03 0.000000000000000000e+00
1.049488727118327205e+02 5.776025838389056144e-01 7.928410367205499520e-01 -1.062706636740417252e+03 0.000000000000000000e+00
1.049769373544307740e+02 2.416159556049563228e+00 1.791436085948101109e+00 -1.062705119187522314e+03 0.000000000000000000e+00
1.051038516442613115e+02 1.321942645685933337e+00 1.373757167061064433e+00 -1.062704085412326322e+03 0.000000000000000000e+00
1.049747698295443001e+02 2.368899997423923764e+00 1.731488653184795501e+00 -1.062703905014739576e+03 0.000000000000000000e+00
1.049983596713851171e+02 2.298851740801078236e+00 1.661779585536071302e+00 -1.062703708772135542e+03 0.000000000000000000e+00
1.150545549787694455e+02 9.751651786236810171e-01 9.919539514767066191e-01 -1.062703174651059499e+03 0.000000000000000000e+00
1.049665717268969729e+02 5.524123048067099973e-01 6.914228241205607750e-01 -1.062700746353376644e+03 0.000000000000000000e+00
1.051094891893970100e+02 1.601812736593307473e+00 1.531560754486780640e+00 -1.062698248165044333e+03 0.000000000000000000e+00
1.049431755424530621e+02 2.207260537489977192e+00 1.787534062383135502e+00 -1.062696893497953852e+03 0.000000000000000000e+00
1.048774621466152723e+02 1.982147890863974693e+00 1.573498730848734040e+00 -1.062696506678246351e+03 0.000000000000000000e+00
1.050249566249879223e+02 1.960332520784754173e+00 1.737698532348307401e+00 -1.062695992651859797e+03 0.000000000000000000e+00
1.051113181808262453e+02 1.118331229585994624e+00 1.224825429077608607e+00 -1.062693796462900991e+03 0.000000000000000000e+00
1.150168544109690600e+02 7.136579165177918682e-01 9.024321116168446677e-01 -1.062688579317157519e+03 0.000000000000000000e+00
1.149096345477187811e+02 6.948059085922841938e-01 8.980932147674702826e-01 -1.062687285833854730e+03 0.000000000000000000e+00
1.048747731664823277e+02 7.658808617119369222e-01 8.370587619819171987e-01 -1.062686001332877368e+03 0.000000000000000000e+00
1.049571129424767690e+02 2.370362839218240758e+00 1.786943008178556003e+00 -1.062685334299476381e+03 0.000000000000000000e+00
1.149502840571534108e+02 1.306594295444049925e+00 1.256731417347965118e+00 -1.062680737619056345e+03 0.000000000000000000e+00
1.050782926163399935e+02 1.852023589004851090e+00 1.674697697499197613e+00 -1.062680589603067347e+03 0.000000000000000000e+00
1.149870233122040730e+02 1.242618424471825023e+00 1.108111631436157873e+00 -1.062679023121962700e+03 0.000000000000000000e+00
1.049275051816417488e+02 2.078332949999959656e+00 1.740696194892022319e+00 -1.062677666671580027e+03 0.000000000000000000e+00
1.048808195769197482e+02 1.972636206863464414e+00 1.549345405161512756e+00 -1.062677484684076262e+03 0.000000000000000000e+00
1.051452321260264853e+02 1.907577502879004738e+00 1.566606413412402254e+00 -1.062673966037224773e+03 0.000000000000000000e+00
1.051230474663579884e+02 1.254551665524533455e+00 1.307295425042420245e+00 -1.062673241292428884e+03 0.000000000000000000e+00
1.049741663768115956e+02 2.406955033938266375e+00 1.806145524554963799e+00 -1.062672232380583409e+03 0.000000000000000000e+00
1.050000456842413712e+02 1.315094000514314576e+00 1.408428334755742917e+00 -1.062671566992514045e+03 0.000000000000000000e+00
1.049557498188421647e+02 6.120604274900205422e-01 7.134046095309785063e-01 -1.062670293888279957e+03 0.000000000000000000e+00
1.149600211041351514e+02 6.601916986983603630e-01 8.766058364508215739e-01 -1.062669587690746084e+03 0.000000000000000000e+00
1.150332553339270873e+02 6.550354631957395757e-01 8.237683719337597354e-01 -1.062669035575520411e+03 0.000000000000000000e+00
1.049024675241593201e+02 8.886174642071011931e-01 1.079016321156017311e+00 -1.062667272684011323e+03 0.000000000000000000e+00
1.049736988701679081e+02 1.425428509965763313e+00 1.472301833399422222e+00 -1.062665831082075556e+03 0.000000000000000000e+00
1.051392934669646024e+02 1.138213677194904516e+00 1.187709564683299579e+00 -1.062665284571588927e+03 0.000000000000000000e+00
1.149967377381204301e+02 8.399745340146356209e-01 8.419049045283184540e-01 -1.062663787985492945e+03 0.000000000000000000e+00
1.051141350247701922e+02 1.942102519012323558e+00 1.680025298030037195e+00 -1.062663471232055826e+03 0.000000000000000000e+00
1.048695540342873755e+02 1.040310999490116073e+00 1.168819061085891065e+00 -1.062662692456632840e+03 0.000000000000000000e+00
1.051404625518978406e+02 1.495187833544321832e+00 1.430258529109648125e+00 -1.062658569391104720e+03 0.000000000000000000e+00
1.148774874892438476e+02 1.132331706904573299e+00 1.132754799695026904e+00 -1.062656973039743662e+03 0.000000000000000000e+00
1.049648402890507697e+02 1.152852157469987704e+00 1.299840049550272880e+00 -1.062656349563103504e+03 0.000000000000000000e+00
1.050822447019261858e+02 2.250224778637788692e+00 1.668521315421867213e+00 -1.062654262809468946e+03 0.000000000000000000e+00
1.149215737976533944e+02 4.790916014246362487e-01 6.541288895509661527e-01 -1.062650284010078622e+03 0.000000000000000000e+00
1.050697795768757317e+02 2.097689842623914558e+00 1.773308464474047774e+00 -1.062645958036453749e+03 0.000000000000000000e+00
1.049840505134814492e+02 1.727646773138207914e+00 1.631690494566332195e+00 -1.062643304800146097e+03 0.000000000000000000e+00
1.050461581299431373e+02 2.413580561604355967e+00 1.778931588626640581e+00 -1.062640950579405398e+03 0.000000000000000000e+00
1.051238086375734753e+02 1.225973614202992890e+00 1.115429653551330169e+00 -1.062640795674678429e+03 0.000000000000000000e+00
1.048876827626005621e+02 2.042181223527714362e+00 1.603119022410748995e+00 -1.062634985227370180e+03 0.000000000000000000e+00
1.048477730600329068e+02 1.692922413155790951e+00 1.447888024496551296e+00 -1.062631280345037794e+03 0.000000000000000000e+00
1.050366903953137410e+02 1.675474997885050055e+00 1.289685604107326355e+00 -1.062631192413648932e+03 0.000000000000000000e+00
1.149933009891073539e+02 1.073195891925727175e+00 1.157806528116845479e+00 -1.062623150810351035e+03 0.000000000000000000e+00
1.051061992710016852e+02 1.432576471160463605e+00 1.437204435611989739e+00 -1.062622880663738670e+03 0.000000000000000000e+00
1.050204450992140437e+02 2.056833043893945057e+00 1.771618378141368577e+00 -1.062621336017428803e+03 0.000000000000000000e+00
1.051351116312018235e+02 2.008326217083522103e+00 1.609194924719532960e+00 -1.062617869848329974e+03 0.000000000000000000e+00
1.050210874567017783e+02 1.276219172869593299e+00 1.380818673317771417e+00 -1.062614862804032555e+03 0.000000000000000000e+00
1.048484917446987907e+02 1.341823893348606189e+00 1.184348641099829624e+00 -1.062614012870338456e+03 0.000000000000000000e+00
1.050162603348377104e+02 2.080762197181588835e+00 1.520100616025646501e+00 -1.062611491303918683e+03 0.000000000000000000e+00
1.050626991129774694e+02 1.412132506172469215e+00 1.157796392046223977e+00 -1.062611013424006387e+03 0.000000000000000000e+00
1.051512207633958127e+02 1.393691969362878647e+00 1.264894429271677057e+00 -1.062607427952533271e+03 0.000000000000000000e+00
1.050845379282622787e+02 2.065281890981290669e+00 1.750537692048344862e+00 -1.062607130876152269e+03 0.000000000000000000e+00
1.049234790320224562e+02 2.163070247424198733e+00 1.746340000681934956e+00 -1.062606947837834241e+03 0.000000000000000000e+00
1.149862485157616447e+02 1.077294002587124488e+00 1.161824442996222340e+00 -1.062604882155628729e+03 0.000000000000000000e+00
1.149781144110089031e+02 7.212327493335303208e-01 7.649140122741383552e-01 -1.062600247700598175e+03 0.000000000000000000e+00
1.050813922532562970e+02 2.218911666748633937e+00 1.794964617378371319e+00 -1.062600138973394905e+03 0.000000000000000000e+00
1.050627995142846345e+02 8.719329807415349132e-01 1.064682849746385829e+00 -1.062595376451233733e+03 0.000000000000000000e+00
1.051295270967042370e+02 9.797505096260660240e-01 1.039259469958677462e+00 -1.062595147376050591e+03 0.000000000000000000e+00
1.049375233351769197e+02 6.173258744882607063e-01 7.214348302440037886e-01 -1.062595110372196814e+03 0.000000000000000000e+00
1.148733346632286754e+02 1.117591271894750937e+00 1.092507428775048473e+00 -1.062587557003874053e+03 0.000000000000000000e+00
1.050849488879465667e+02 2.261360961142593773e+00 1.687209513948058959e+00 -1.062586776022789991e+03 0.000000000000000000e+00
1.050780554771876467e+02 2.188784395758002876e+00 1.790448252113662653e+00 -1.062585736818561600e+03 0.000000000000000000e+00
1.050975501549850435e+02 1.827778427867242428e+00 1.414393182633139734e+00 -1.062583528303726553e+03 0.000000000000000000e+00
1.050863550803494775e+02 2.230270719956098713e+00 1.789523745254087528e+00 -1.062582106065985045e+03 0.000000000000000000e+00
1.049770261080374638e+02 1.367639016018529663e+00 1.436792369834173799e+00 -1.062578490630675105e+03 0.000000000000000000e+00
1.049584119345210098e+02 1.039317341554563123e+00 9.374696977632285266e-01 -1.062575791677034886e+03 0.000000000000000000e+00
1.049845472656932657e+02 1.983929881691230968e+00 1.462165110269321389e+00 -1.062575177758467817e+03 0.000000000000000000e+00
1.048654568524521693e+02 1.209009043807392603e+00 1.276560348386598376e+00 -1.062570270928441460e+03 0.000000000000000000e+00
1.049405394626390091e+02 1.393673553913363339e+00 1.442428614013098631e+00 -1.062567476991390095e+03 0.000000000000000000e+00
1.148838825330139031e+02 1.176202161772365029e+00 1.119439020647572613e+00 -1.062566277353094847e+03 0.000000000000000000e+00
1.050281870128027322e+02 2.403385218300150061e+00 1.839245659829527035e+00 -1.062565179784790416e+03 0.000000000000000000e+00
1.049905328268196030e+02 2.251060667556957995e+00 1.821626902252948099e+00 -1.062564159181134073e+03 0.000000000000000000e+00
1.051361164804924755e+02 1.540849985514191722e+00 1.458926432503806714e+00 -1.062563196164062447e+03 0.000000000000000000e+00
1.048337330086587400e+02 1.385873538051129783e+00 1.297449964013559054e+00 -1.062561267119085642e+03 0.000000000000000000e+00
1.149636348037752498e+02 1.312911955189251412e+00 1.251851777722112313e+00 -1.062560424887028375e+03 0.000000000000000000e+00
1.051212950111497122e+02 1.938999784922011527e+00 1.515686963881471394e+00 -1.062558558905114751e+03 0.000000000000000000e+00
1.049943987671510541e+02 1.824628075011035522e+00 1.368161686513483577e+00 -1.062556188910498122e+03 0.000000000000000000e+00
1.050977361035962474e+02 2.264091085831366534e+00 1.738642022234359708e+00 -1.062554532333891075e+03 0.000000000000000000e+00
1.048708745007390064e+02 1.828128441688120276e+00 1.464388615173294550e+00 -1.062551488720894895e+03 0.000000000000000000e+00
1.149908237961929132e+02 1.256662545011850263e+00 1.231239710501369711e+00 -1.062549553031808955e+03 0.000000000000000000e+00
1.049869239833448518e+02 2.294550034565232988e+00 1.670465815565156609e+00 -1.062549314785782826e+03 0.000000000000000000e+00
1.049889727371950841e+02 2.099622825061508991e+00 1.779308163565003431e+00 -1.062549017651115264e+03 0.000000000000000000e+00
1.050107236235164123e+02 8.924755796021216492e-01 8.617287055839318866e-01 -1.062544981046115026e+03 0.000000000000000000e+00
1.049667883009836942e+02 1.627017268058870370e+00 1.259030986283605325e+00 -1.062536316294314474e+03 0.000000000000000000e+00
1.149250741670799272e+02 4.830961194960133875e-01 6.532531970250211595e-01 -1.062533601742147766e+03 0.000000000000000000e+00
1.149736062899948053e+02 1.347841542833703166e+00 1.238520969748490241e+00 -1.062532627407623750e+03 0.000000000000000000e+00
1.050377796832017907e+02 1.485080102921006784e+00 1.187315105311463448e+00 -1.062532060436519259e+03 0.000000000000000000e+00
1.149661157852027031e+02 9.330777304116353310e-01 8.928110403737388179e-01 -1.062528694996292870e+03 0.000000000000000000e+00
1.048909708237916476e+02 2.050776271098820658e+00 1.633036018562820102e+00 -1.062524370584279495e+03 0.000000000000000000e+00
1.051302552706212481e+02 1.030021780613543214e+00 1.048346738464774441e+00 -1.062519081169614992e+03 0.000000000000000000e+00
1.050977080807448516e+02 2.011805039471362910e+00 1.528927428707052671e+00 -1.062518308983494990e+03 0.000000000000000000e+00
1.048991675361456259e+02 1.433319939545726562e+00 1.439739967564004575e+00 -1.062516886623345272e+03 0.000000000000000000e+00
1.148590793353160109e+02 9.095635562604414970e-01 9.509365275117072080e-01 -1.062516461184085529e+03 0.000000000000000000e+00
1.049734125241854343e+02 2.367553758803013331e+00 1.797767791634327317e+00 -1.062499848119213993e+03 0.000000000000000000e+00
1.048374739361856882e+02 1.423717703782880983e+00 1.329351427314885425e+00 -1.062497658896747907e+03 0.000000000000000000e+00
1.051457730837651496e+02 1.386253349879591923e+00 1.342016392264747227e+00 -1.062496293664792574e+03 0.000000000000000000e+00
1.051243092305689260e+02 1.645160891591406438e+00 1.345137690981391909e+00 -1.062494744364517828e+03 0.000000000000000000e+00
1.050614081580089447e+02 1.870733125660401175e+00 1.683682537217542130e+00 -1.062493145889656716e+03 0.000000000000000000e+00
1.050072061093567299e+02 2.003205260646593544e+00 1.746171339096842523e+00 -1.062490104173918553e+03 0.000000000000000000e+00
1.049670128797471591e+02 2.353623935109307563e+00 1.759756813214365945e+00 -1.062489797304994454e+03 0.000000000000000000e+00
1.049737964682326066e+02 2.344516680599006531e+00 1.731305697314675873e+00 -1.062488024984049162e+03 0.000000000000000000e+00
1.051409074753273529e+02 1.745947448024672166e+00 1.542068176520888123e+00 -1.062486006005749232e+03 0.000000000000000000e+00
1.148840382365239634e+02 9.568840754464529308e-01 1.061501285976364173e+00 -1.062484037494549966e+03 0.000000000000000000e+00
1.051090082873923564e+02 1.975974867813421687e+00 1.687833707918774628e+00 -1.062483051576682556e+03 0.000000000000000000e+00
1.051063426631344555e+02 1.739974790832307328e+00 1.594543938491332025e+00 -1.062481771851630128e+03 0.000000000000000000e+00
1.051261253579850035e+02 2.015710075432514348e+00 1.590677137478383241e+00 -1.062479105019730468e+03 0.000000000000000000e+00
1.049762429152844874e+02 2.047896196670579538e+00 1.754824179819964636e+00 -1.062477715072131559e+03 0.000000000000000000e+00
1.048681018054799807e+02 1.702588387896564637e+00 1.525055461016064040e+00 -1.062476178056559320e+03 0.000000000000000000e+00
1.051048880042686022e+02 2.089183794507925906e+00 1.726090763329487521e+00 -1.062474396916207979e+03 0.000000000000000000e+00
1.050150460123633565e+02 1.024224028462984659e+00 1.203989078222962972e+00 -1.062473631666124675e+03 0.000000000000000000e+00
1.149766956194810348e+02 1.023915503812082184e+00 9.541695853391888305e-01 -1.062473220727228863e+03 0.000000000000000000e+00
1.050933518882079767e+02 1.681394541873625137e+00 1.577295011666185243e+00 -1.062472604538217183e+03 0.000000000000000000e+00
1.149977897398728999e+02 1.289640151781419330e+00 1.223790021177062926e+00 -1.062471386723995238e+03 0.000000000000000000e+00
1.050995842417080723e+02 1.754306651953157825e+00 1.377214794544205700e+00 -1.062469105475274318e+03 0.000000000000000000e+00
1.050083707621104452e+02 1.301560960922055976e+00 1.081382012124094238e+00 -1.062465835376724044e+03 0.000000000000000000e+00
1.049362383556277791e+02 1.794078625225252743e+00 1.637791206977954772e+00 -1.062462999497012333e+03 0.000000000000000000e+00
1.050739715133994565e+02 2.178562929128391890e+00 1.617779896843494214e+00 -1.062458417616689076e+03 0.000000000000000000e+00
1.049851499823535335e+02 5.555507461189668206e-01 7.559239208608985461e-01 -1.062456525114494070e+03 0.000000000000000000e+00
1.051402333336471173e+02 1.343052881435979007e+00 1.212796994059301303e+00 -1.062451727458938421e+03 0.000000000000000000e+00
1.049944141357763669e+02 2.237393936529286975e+00 1.812582463993241522e+00 -1.062447824593530640e+03 0.000000000000000000e+00
1.048735558439053079e+02 9.205816291903197168e-01 9.189383589007135145e-01 -1.062446919813678051e+03 0.000000000000000000e+00
1.050499745211786120e+02 2.269194701994921015e+00 1.665462443315270935e+00 -1.062445434633837976e+03 0.000000000000000000e+00
1.149046084479907393e+02 1.172814553251493530e+00 1.179714943198965083e+00 -1.062445259567502944e+03 0.000000000000000000e+00
