Unnamed: 0,ID,teff,teff_err,numax,numax_err,dnu,dnu_err,bp_rp,bp_rp_err,lg_numax,lg_teff,rank,error_flag
14682,KIC11460287,4765,80,92.79,0.72,8.176,0.015,1.24765872955322,0.05,1.9675011747228401,3.6780629049743503,-0.603660905056724,0
9992,KIC8872979,5326,100,75.42,1.17,6.303,0.042,1.09401321411133,0.05,1.8774865280696003,3.7264011621029196,-0.6046707072376509,0
14911,KIC11600413,5091,80,79.12,5.82,6.678999999999999,0.166,1.06922912597656,0.05,1.8982862785891201,3.70680309703734,-0.606779793031224,1
11844,KIC9899421,4602,80,25.26,0.39,3.069,0.011000000000000001,1.3638277053833001,0.05,1.4024333462193102,3.6629466143326197,-0.607928826207804,0
11051,KIC9529813,4756,80,120.18,0.62,10.849,0.017,1.2248125076293899,0.05,2.0798321996772198,3.67724184594665,-0.6096835885577779,0
783,KIC3119354,4943,150,38.08,0.57,4.131,0.016,1.3808364868164098,0.05,1.58069693971244,3.6939906104607796,-0.609769825875388,0
9467,KIC8555599,4574,80,62.77,0.59,6.33,0.013999999999999999,1.3690299987793002,0.05,1.7977521286507099,3.6602961602707302,-0.610190360120505,0
15065,KIC11668915,5182,159,40.37,0.59,4.2410000000000005,0.039,1.23800373077393,0.05,1.60605874941031,3.71449740864981,-0.611424945825906,0
329,KIC2436458,4481,143,37.76,0.79,4.152,0.01,1.62259483337402,0.05,1.57703198562603,3.6513749439130403,-0.612321892657988,0
7685,KIC7618384,4986,157,50.58,0.61,5.306,0.018000000000000002,1.35222911834717,0.05,1.70397882500839,3.6977522741677498,-0.616205170070385,0
4988,KIC5982708,4977,80,62.13,6.36,5.109,0.078,1.3842067718505902,0.05,1.79330135361312,3.69696764074402,-0.617502881259702,0
7155,KIC7288938,5139,172,85.78,0.74,7.56,0.021,1.31159973144531,0.05,1.93338604190305,3.7108786176851702,-0.6182216811164379,1
3903,KIC5384777,4911,80,207.9,1.33,16.273,0.036000000000000004,1.26261043548584,0.05,2.31785448933147,3.6911699341316004,-0.618987885538969,0
1231,KIC3547853,5088,164,42.56,0.82,4.622,0.021,1.3052492141723602,0.05,1.6290016192869898,3.70654710264036,-0.619732654001145,0
15133,KIC11721438,5307,100,107.77,1.26,8.496,0.038,1.1674928665161102,0.05,2.0324978828571103,3.7248490876293903,-0.620814217683123,0
8241,KIC7917803,4944,152,38.45,0.85,4.312,0.022000000000000002,1.37900352478027,0.05,1.58489634413745,3.69407846208076,-0.622900278481301,0
14994,KIC11624392,5000,158,46.05,1.74,4.437,0.044000000000000004,1.35275650024414,0.05,1.66322963453287,3.6989700043360196,-0.623000293189214,0
2978,KIC4857279,4803,80,152.78,0.85,13.118,0.02,1.22665882110596,0.05,2.18406650569166,3.68151258663896,-0.623722222653799,0
3949,KIC5426137,4761,139,91.52,0.56,8.32,0.012,1.4198112487793002,0.05,1.9615160114489498,3.67769818147451,-0.6238239990021539,0
10965,KIC9471315,4964,153,199.76,1.29,14.864,0.015,1.33034706115723,0.05,2.30050852934329,3.6958317728266903,-0.626324312976335,0
11925,KIC9943601,4888,147,19.89,0.76,2.748,0.016,1.32297039031982,0.05,1.29863478312444,3.6891311972345,-0.6275723784399139,0
12138,KIC10031345,5028,159,119.16,1.18,9.917,0.026000000000000002,1.3652639389038101,0.05,2.07613049454301,3.70139526901392,-0.62912951731695,0
7404,KIC7448801,5113,167,34.28,0.77,4.24,0.067,1.30713939666748,0.05,1.5350408132511597,3.70867579272654,-0.630664949505589,0
11407,KIC9706219,4861,80,86.88,0.84,8.003,0.019,1.1739072799682602,0.05,1.93891981224477,3.68672562107454,-0.631395553833208,0
8994,KIC8307149,4641,80,72.97,0.88,6.984,0.015,1.4035749435424798,0.05,1.86314434625267,3.6666115684190297,-0.632303694332947,0
4761,KIC5816145,4793,80,46.85,1.43,4.863,0.025,1.4831962585449199,0.05,1.6707095952238,3.68060742899179,-0.6340278148207329,1
13958,KIC11038376,5233,157,144.65,1.81,11.834000000000001,0.015,1.1740894317627,0.05,2.1603184379840004,3.7187507347396602,-0.6348293509139039,0
3449,KIC5129747,5081,80,103.47,2.72,8.244,0.046,1.3746194839477501,0.05,2.01481444908705,3.7059491949103,-0.6350227791459461,0
15504,KIC12009953,4553,80,46.93,0.51,4.92,0.019,1.4092721939086899,0.05,1.67145055421249,3.65829765030819,-0.635350491345775,0
8373,KIC7983431,4725,80,110.88,0.61,10.013,0.015,1.37882995605469,0.05,2.04485321726773,3.6744018128452796,-0.636893058404494,0
8210,KIC7903576,4661,80,96.26,0.71,8.487,0.016,1.47811412811279,0.05,1.9834458573413403,3.6684791029325896,-0.638267061577541,0
7163,KIC7292816,4968,162,34.07,1.01,4.092,0.024,1.3974227905273402,0.05,1.5323721335678797,3.69618158716852,-0.638712993369637,1
10467,KIC9205419,4893,80,111.7,0.62,9.931000000000001,0.016,1.1551313400268601,0.05,2.04805317311561,3.68957521575994,-0.639026662915386,0
598,KIC2850913,4439,127,49.67,0.61,5.228,0.013000000000000001,1.46337699890137,0.05,1.69609415999522,3.64728514502537,-0.639489855959566,0
4559,KIC5718010,4847,80,45.31,0.6,4.52,0.08800000000000001,1.44294548034668,0.05,1.65619406217919,3.68547301972276,-0.641184331887667,0
8498,KIC8056874,4899,80,53.07,0.74,5.263,0.034,1.4123067855834999,0.05,1.7248490876293898,3.69010743945633,-0.6452464501937291,0
