KIC,eps,eps_err,dnug,dnug_err,c,c_err
2570518,0.055404852890315534,0.0104914976926052,4.938327400340002,0.005359665286257505,0.007156108832992645,0.0004655854094529637
9597214,0.024954133094815815,0.01212435499515747,4.559833147170841,0.005796464793850193,0.008077308230355023,0.000677116517813139
7103297,0.5754538177854318,0.014699008251682081,4.48288667028825,0.006489559980959845,0.01247722357353649,0.000611993639802389
9535050,0.7460434687404072,0.021524412858376037,4.603350464688786,0.00899207984292041,0.007078491628137638,0.0005688272120956162
10602015,0.25026748438855484,0.004442289854763954,14.268850879231314,0.00461730291971937,0.003549462558133804,0.0001555928920451404
11138375,-0.06127674939051495,0.014982008799926718,3.915116462499599,0.006952310071161665,0.008677000533321075,0.0009409376887011744
11191557,0.04190390487230592,0.012002795243048887,6.26133312503896,0.006590253837922141,0.005143232465896421,0.0005171275278532959
2437270,0.1319193067582037,0.013059333444112763,6.494269752160579,0.007871677527070516,0.005227090648293162,0.0007134955214813555
10683647,0.703958333537212,0.023578358093999875,4.2412864572227,0.010169268608428471,0.00997690477310026,0.001094838747503414
2836038,0.7308359487341309,0.026485326261327005,4.309288644706887,0.012075436109799246,0.008049424844882538,0.0008348872656167897
10723388,0.64832448362808,0.02179837811374637,4.140137092628849,0.010719253396990255,0.01315820494745526,0.001197007815275045
9957219,-0.030257328781341738,0.0171064136341588,4.215840545667734,0.008532865951814612,0.011549512447784958,0.0013969870132274056
10394814,0.12632950658217568,0.009812825074839705,25.315659130005187,0.030841625682879188,0.005468411440480607,0.0007778546860323163
10817660,0.016771253737304193,0.022876083759022097,4.710320107689512,0.01084215080323933,0.008723546996642058,0.001309452055412114
4448636,-0.041545708753355066,0.013169156934638614,3.973217119137416,0.006179504833277978,0.01072906427316407,0.0008316339700603355
11805460,0.7340391803327104,0.027420820224428825,4.3461113550410655,0.01238053612773198,0.006575009912667067,0.0010358192603981253
2437816,0.63808672117429,0.018564781326526923,2.411656965532247,0.005519064768868309,0.011747626194969907,0.0008090257529225612
10272641,0.13038533315411086,0.007335993954125803,8.202782383507696,0.005265551785102775,0.006268891268425106,0.00032216046689217433
9970830,0.03805261650449073,0.03149488881983552,4.496835886578021,0.012267634097422101,0.08257962892548713,0.0007323920225652876
9658072,0.5852924268697048,0.029826093645528153,3.582363851640804,0.012585852599508299,0.014704813386164048,0.0012080855094395713
5024297,0.009566220330132977,0.013901561066929356,4.580857122935368,0.006209158811637296,0.008036454966406948,0.0007574739157857392
8475025,0.1849583791698372,0.008289577690539998,9.644152943932182,0.006840183943446584,0.004833151752215903,0.0002482534115860638
8737032,0.7797444748012821,0.01847156524934384,4.530286358930443,0.008234505429440372,0.007730673845653911,0.0005283480878854144
9406596,0.6657379502938684,0.0244253646107767,4.1326724193408,0.011320796511915428,0.012156224166360747,0.0011269591864734305
2697082,0.014271155448893381,0.022949156819812206,3.280328577639728,0.007973568556553722,0.00751661871176566,0.0016183234163603464
8607581,-0.010384945829128845,0.01465353167295604,4.253028551709772,0.007598721554667311,0.009431416321310053,0.0010828779748530413
11357686,0.06949086418551173,0.008837018980934813,5.866565272581366,0.005447209359992202,0.008423293649418354,0.0005188972672871442
10489073,-0.07958563270910943,0.019857939088751376,4.068309667659062,0.009400394205424613,0.00522544588794215,0.0009705868319597671
9332840,0.6290794238742662,0.019924764203339478,4.541473793152532,0.009276853874950128,0.00945604452901766,0.0009543929423912194
9903915,0.07821740298780042,0.013645830167829408,6.011559609968393,0.007141604509313268,0.005247060591801098,0.0006053585342161063
11083319,0.6627169015133935,0.028299752562628875,4.28267047577106,0.010493586780313412,0.00845839300302901,0.0007687500470011269
3747777,-0.0012721410405030014,0.013940682613575058,4.429433972236839,0.006085719000457378,0.008573693563365356,0.0008828516278386711
11442227,0.6170854595158219,0.03735797492822923,3.5242975428253733,0.01511350409483768,0.015406139835769229,0.001558684321044935
