ID,teff,teff_err,numax,numax_err,dnu,dnu_err,bp_rp,bp_rp_err
11037684,5035,159,22.96,0.46,3.299,0.287,1.3015127182006836,0.05
11037923,4643,80,31.65,0.78,3.859,0.02,1.368478775024414,0.05
11038010,5236,167,42.22,0.97,4.593999999999999,0.038,1.2171058654785156,0.05
11038023,5035,80,29.77,0.35,4.382,0.11199999999999999,1.112339973449707,0.05
11038072,5011,156,52.4,0.51,5.511,0.015,1.3104162216186523,0.05
11038376,5233,157,144.65,1.81,11.834000000000001,0.015,1.1740894317626953,0.05
11038809,4956,80,251.79,1.63,17.902,0.027000000000000003,1.1811418533325195,0.05
11038844,5261,161,31.87,0.66,3.998,0.043,1.2074460983276367,0.05
11042262,4761,80,33.32,0.73,3.864,0.134,1.358811378479004,0.05
11042388,4497,100,9.09,0.25,1.476,0.018000000000000002,1.5392513275146484,0.05
11042658,4513,80,38.98,0.37,4.2219999999999995,0.013000000000000001,1.5059623718261719,0.05
11042669,4974,152,65.29,0.49,6.522,0.015,1.2941484451293945,0.05
11042745,4822,168,44.87,3.92,5.114,0.693,1.318246841430664,0.05
11043208,4840,100,53.5,0.36,5.401,0.013000000000000001,1.3866252899169922,0.05
11043690,4755,145,34.64,1.08,3.8110000000000004,0.049,1.4646825790405273,0.05
11043770,4873,80,257.66,1.55,18.783,0.042,1.2164907455444336,0.05
11043820,4601,80,47.87,0.46,5.285,0.013000000000000001,1.330535888671875,0.05
11043831,4828,100,36.44,0.41,4.26,0.064,1.2843542098999023,0.05
11043832,4950,100,59.65,0.65,5.695,0.015,1.3087921142578125,0.05
11043856,5097,161,47.62,1.16,4.463,0.035,1.3026123046875,0.05
11043872,5044,80,28.73,0.56,4.072,0.095,1.1831989288330078,0.05
11043882,4747,80,29.04,0.7,3.865,0.04,1.3026771545410156,0.05
11043905,4912,151,39.66,0.53,4.48,0.013000000000000001,1.3717107772827148,0.05
11043940,5010,152,79.53,0.59,7.682,0.013000000000000001,1.2714262008666992,0.05
11043952,4814,80,48.57,0.57,5.2170000000000005,0.013999999999999999,1.2630157470703125,0.05
11044315,5149,100,62.42,0.94,5.252999999999999,0.05,1.1452045440673828,0.05
11044668,4774,80,50.32,0.46,5.638,0.018000000000000002,1.2046356201171875,0.05
11045134,5220,161,47.12,1.87,4.357,0.067,1.220179557800293,0.05
11045572,4875,100,63.45,0.48,5.986000000000001,0.015,1.3422107696533203,0.05
11045769,4732,80,85.17,0.5,8.158999999999999,0.021,1.2922468185424805,0.05
11046361,5246,171,52.88,0.96,5.188,0.025,1.2129392623901367,0.05
11046496,5018,100,31.26,0.62,3.908,0.028999999999999998,1.150482177734375,0.05
11046644,4812,80,29.89,0.74,3.823,0.092,1.3370256423950195,0.05
11046821,4986,152,32.55,0.64,4.044,0.02,1.334115982055664,0.05
11046830,4693,80,57.08,0.49,6.129,0.017,1.271963119506836,0.05
11046878,4775,80,35.9,0.78,4.168,0.026000000000000002,1.394618034362793,0.05
11047056,5175,171,36.49,0.71,4.251,0.11199999999999999,1.3196430206298828,0.05
11068380,4740,80,79.66,0.64,7.582999999999999,0.018000000000000002,1.2818708419799805,0.05
11068521,5128,154,35.12,0.65,3.995,0.067,1.1899595260620117,0.05
11068783,4813,144,55.02,0.52,5.563,0.015,1.3775577545166016,0.05
11069361,4872,145,54.17,0.75,5.657,0.013999999999999999,1.3364763259887695,0.05
11069681,5112,153,74.49,0.62,7.48,0.018000000000000002,1.1880598068237305,0.05
11072164,5131,80,32.23,0.56,4.788,0.091,0.9771785736083984,0.05
11072334,5020,100,78.16,0.8,6.63,0.019,1.2107572555541992,0.05
11072470,4809,100,33.17,0.72,4.026,0.062,1.3405780792236328,0.05
11072550,5133,150,224.71,2.53,17.756,0.073,1.1525554656982422,0.05
11072852,4551,100,9.11,0.39,1.454,0.028999999999999998,1.4587821960449219,0.05
11072982,5278,154,136.73,0.65,12.065,0.018000000000000002,1.1410961151123047,0.05
11073295,5040,150,28.08,0.56,3.847,0.053,1.2549562454223633,0.05
11073297,4724,165,55.07,2.46,5.837999999999999,0.431,1.3804864883422852,0.05
11073333,4673,80,37.01,0.55,3.639,0.013999999999999999,1.332045555114746,0.05
11073401,5070,151,77.87,0.68,7.632999999999999,0.011000000000000001,1.2355642318725586,0.05
11074080,4950,148,25.03,0.96,3.217,0.11599999999999999,1.3005990982055664,0.05
11074106,4980,154,25.59,2.29,3.6510000000000002,0.075,1.3068914413452148,0.05
11074543,4798,100,57.03,0.52,6.02,0.016,1.2806329727172852,0.05
11074687,4996,147,95.53,1.56,8.878,0.069,1.2429304122924805,0.05
11074880,5257,156,151.08,0.81,12.537,0.043,1.1392631530761719,0.05
11075808,4633,162,38.86,0.5,4.1930000000000005,0.011000000000000001,1.4633855819702148,0.05
11075908,5020,100,37.82,0.7,4.374,0.025,1.2403860092163086,0.05
11076453,4806,100,51.89,0.78,5.087,0.012,1.292379379272461,0.05
11080027,5147,146,29.58,0.55,4.029,0.19399999999999998,1.1656723022460938,0.05
11080345,4323,151,12.13,0.41,1.775,0.016,1.4954357147216797,0.05
11080639,4619,80,56.73,0.46,5.622999999999999,0.012,1.4001827239990234,0.05
11080937,4603,100,19.83,0.59,2.7119999999999997,0.025,1.4144277572631836,0.05
11080953,5054,158,30.61,0.65,3.887,0.033,1.3171262741088867,0.05
11081517,4920,100,38.05,1.39,4.242,0.064,1.294489860534668,0.05
11081810,4788,80,24.85,0.64,3.502,0.08,1.2265453338623047,0.05
11081838,4702,100,30.21,0.6,3.812,0.022000000000000002,1.3658018112182617,0.05
11081968,4798,149,27.41,1.75,3.627,0.092,1.4130640029907227,0.05
11082329,5287,163,224.88,3.7,16.677,0.031,1.1518659591674805,0.05
11082437,5003,175,129.36,3.34,11.042,0.069,1.1904363632202148,0.05
11082533,5038,161,30.7,0.96,3.904,0.067,1.3085594177246094,0.05
11083319,5304,100,43.17,2.38,4.211,0.025,1.0856428146362305,0.05
11083508,5237,157,29.74,0.88,4.055,0.13,1.1794147491455078,0.05
11083613,4861,100,88.09,0.64,8.605,0.011000000000000001,1.2083415985107422,0.05
11083701,4902,100,31.07,0.83,3.867,0.024,1.308537483215332,0.05
11084022,4817,100,44.42,0.61,4.6610000000000005,0.012,1.327005386352539,0.05
11084086,4850,80,36.08,0.96,4.2780000000000005,0.062,1.2489433288574219,0.05
11084302,5052,155,31.7,1.13,4.2589999999999995,0.08900000000000001,1.2859468460083008,0.05
11084377,5029,159,33.36,0.69,4.13,0.033,1.319798469543457,0.05
11084620,4718,100,26.43,0.56,3.0439999999999996,0.035,1.4100627899169922,0.05
11084934,5128,80,90.41,1.63,7.382000000000001,0.040999999999999995,1.092275619506836,0.05
11085766,4762,80,84.27,0.49,7.697,0.012,1.2767972946166992,0.05
11085809,5167,100,35.99,0.66,4.277,0.046,1.19476318359375,0.05
11086013,5083,80,24.0,0.59,3.822,0.051,1.1147289276123047,0.05
11086673,4856,80,118.65,1.11,9.509,0.013000000000000001,1.2557802200317383,0.05
11086804,4982,153,49.83,0.92,5.051,0.015,1.3412675857543945,0.05
11086949,4699,80,135.39,0.87,11.700999999999999,0.021,1.2577848434448242,0.05
11087053,5062,155,33.48,0.51,4.085,0.039,1.2945241928100586,0.05
11087067,4901,149,27.31,0.37,3.29,0.025,1.377629280090332,0.05
11087103,4577,80,45.41,0.43,5.053999999999999,0.012,1.321732521057129,0.05
11087371,4882,100,142.34,1.16,11.498,0.031,1.2411956787109375,0.05
11087963,4796,80,45.16,0.93,4.749,0.026000000000000002,1.2829160690307617,0.05
11090395,4973,100,36.86,0.93,4.312,0.067,1.2299175262451172,0.05
11090561,5251,164,37.22,0.52,4.247,0.031,1.1912527084350586,0.05
11090673,5148,100,24.95,0.39,3.659,0.073,1.2409658432006836,0.05
11090674,4830,80,206.44,0.96,16.304000000000002,0.049,1.1702709197998047,0.05
11090926,4895,171,45.54,0.51,5.035,0.012,1.297663688659668,0.05
11090944,5049,162,34.64,0.64,4.077,0.083,1.3100547790527344,0.05
11091260,4688,80,46.71,0.54,5.0760000000000005,0.013000000000000001,1.2978687286376953,0.05
11091360,5115,156,79.97,0.5,7.816,0.013000000000000001,1.2581863403320312,0.05
11091445,4938,80,192.17,0.84,15.123,0.024,1.151167869567871,0.05
11091482,5374,171,28.2,0.55,4.15,0.106,1.142348289489746,0.05
11092247,4635,137,28.09,0.58,3.318,0.013999999999999999,1.5103845596313477,0.05
11092984,5138,168,32.46,0.52,3.975,0.03,1.3003816604614258,0.05
11097136,5022,80,74.48,1.12,6.271,0.044000000000000004,1.2339820861816406,0.05
11097440,5177,177,33.58,0.58,4.1160000000000005,0.036000000000000004,1.2931327819824219,0.05
11097749,4894,80,77.05,0.56,7.1610000000000005,0.015,1.2702932357788086,0.05
11097752,4943,147,141.1,0.8,11.522,0.02,1.3109846115112305,0.05
11097771,4819,147,12.08,0.23,1.78,0.055,1.4441089630126953,0.05
11097853,4641,80,45.24,0.78,4.791,0.013000000000000001,1.3951005935668945,0.05
11097899,4762,149,31.06,0.98,3.641,0.21100000000000002,1.4662275314331055,0.05
11098411,5145,154,257.22,3.67,18.625,0.08,1.2198905944824219,0.05
11098753,4817,80,41.91,1.04,4.559,0.024,1.2951593399047852,0.05
11098762,4766,166,33.51,2.77,3.998,0.496,1.4028778076171875,0.05
11098986,5156,171,33.64,0.71,3.497,0.039,1.3125982284545898,0.05
11098995,4769,80,32.32,0.62,4.091,0.05,1.3096418380737305,0.05
11099144,4692,80,51.4,0.64,5.165,0.02,1.374180793762207,0.05
11099193,4646,80,53.85,1.35,5.563,0.036000000000000004,1.3796577453613281,0.05
11099252,4999,146,33.9,1.18,4.147,0.067,1.2804756164550781,0.05
11099344,4976,163,49.26,0.96,4.763,0.063,1.3794527053833008,0.05
11099737,4828,80,37.5,0.9,4.3069999999999995,0.038,1.3190984725952148,0.05
11100170,4629,162,32.84,0.79,3.903,0.023,1.4050359725952148,0.05
11100441,4761,166,47.39,2.1,4.829,0.161,1.4918222427368164,0.05
11121489,4487,80,26.37,0.45,3.201,0.02,1.3684368133544922,0.05
11121627,5097,153,130.71,0.89,11.075999999999999,0.045,1.2295398712158203,0.05
11121968,4715,80,48.0,0.45,5.336,0.013000000000000001,1.2641124725341797,0.05
11122147,5069,80,169.95,1.29,13.237,0.03,1.1316041946411133,0.05
11122261,5396,153,201.18,1.28,16.13,0.046,0.9697694778442383,0.05
11122858,4964,160,36.52,0.6,4.133,0.049,1.3126001358032227,0.05
11124920,4664,80,42.82,0.34,4.689,0.013000000000000001,1.271327018737793,0.05
11125664,4902,147,26.79,0.44,3.468,0.018000000000000002,1.285111427307129,0.05
11125699,4588,80,58.85,0.59,5.978,0.011000000000000001,1.3287897109985352,0.05
11126204,5177,158,85.31,0.81,7.645,0.017,1.2024354934692383,0.05
11126350,4822,141,27.32,0.29,3.457,0.015,1.3691625595092773,0.05
11126471,4830,80,30.85,0.48,4.015,0.08199999999999999,1.2294540405273438,0.05
11126517,4515,80,56.93,0.6,5.745,0.019,1.4357833862304688,0.05
11126673,4802,100,55.32,0.69,5.651,0.011000000000000001,1.2529315948486328,0.05
11126721,4624,139,30.03,1.02,3.6510000000000002,0.028999999999999998,1.4561805725097656,0.05
11127105,4899,100,191.79,0.74,15.06,0.037000000000000005,1.244053840637207,0.05
11127586,5102,100,79.33,0.6,7.507000000000001,0.016,1.172128677368164,0.05
11127815,5134,152,79.39,0.54,7.733,0.013999999999999999,1.212477684020996,0.05
11127861,5056,150,37.55,0.84,4.074,0.049,1.2622747421264648,0.05
11127981,4672,80,65.86,0.47,6.49,0.013999999999999999,1.3375349044799805,0.05
11128905,4808,143,25.35,0.95,3.202,0.036000000000000004,1.3794031143188477,0.05
11128910,4934,100,37.22,0.69,4.16,0.034,1.210179328918457,0.05
11129153,4830,100,28.88,1.66,3.6910000000000003,0.066,1.291656494140625,0.05
11129191,4822,80,81.22,0.54,7.7,0.018000000000000002,1.2299365997314453,0.05
11129442,4721,100,37.47,0.95,4.301,0.015,1.3847856521606445,0.05
11129480,4903,100,43.94,0.85,4.581,0.083,1.2691001892089844,0.05
11129788,4954,80,35.55,0.94,4.273,0.040999999999999995,1.1775074005126953,0.05
11129945,5000,100,49.88,1.15,4.916,0.026000000000000002,1.2154369354248047,0.05
11133158,5161,155,90.37,0.8,8.58,0.017,1.2144889831542969,0.05
11133969,4810,100,30.19,1.39,3.698,0.068,1.2419557571411133,0.05
11134392,5327,163,156.39,1.28,12.424000000000001,0.046,1.1602401733398438,0.05
11134405,5071,156,44.91,0.85,4.726,0.025,1.2340307235717773,0.05
11134475,5125,149,35.86,0.6,3.9339999999999997,0.028999999999999998,1.2036256790161133,0.05
11134608,4302,100,7.79,0.32,1.3030000000000002,0.019,1.5627145767211914,0.05
11134761,4900,164,168.37,2.46,13.876,0.081,1.2636909484863281,0.05
11134982,5022,100,103.48,0.8,8.64,0.02,1.225367546081543,0.05
11135019,4967,151,48.68,0.62,5.332000000000001,0.019,1.3115520477294922,0.05
11135055,5144,159,35.04,0.69,4.211,0.062,1.2292566299438477,0.05
11135119,5213,155,166.2,1.0,13.395,0.018000000000000002,1.180893898010254,0.05
11135168,5016,100,45.17,0.71,4.7780000000000005,0.023,1.2382278442382812,0.05
11135286,4779,100,37.05,0.64,4.127,0.033,1.3650436401367188,0.05
11135574,5244,161,29.51,0.84,4.074,0.095,1.1692428588867188,0.05
11135683,5045,154,33.21,0.62,3.593,0.011000000000000001,1.2564105987548828,0.05
11135910,4919,100,29.32,0.23,3.67,0.02,1.2279386520385742,0.05
11136049,4597,80,83.67,0.62,7.772,0.015,1.3643131256103516,0.05
11136139,4752,100,36.88,0.46,4.269,0.013999999999999999,1.3012895584106445,0.05
11136282,5007,150,23.8,0.9,3.444,0.075,1.2277231216430664,0.05
11136338,4734,80,26.33,1.11,3.5380000000000003,0.069,1.2339763641357422,0.05
11136578,4888,100,90.22,0.61,8.184,0.013000000000000001,1.2636442184448242,0.05
11136690,4808,80,19.47,1.29,2.948,0.114,1.203251838684082,0.05
11136854,5216,100,90.05,1.97,7.343999999999999,0.035,1.1250619888305664,0.05
11136885,5127,160,28.59,1.35,3.778,0.078,1.2634353637695312,0.05
11136940,4937,147,91.94,1.04,8.682,0.037000000000000005,1.2715082168579102,0.05
11137116,5168,180,203.72,1.31,16.279,0.049,1.2206249237060547,0.05
11137167,5116,154,22.49,0.5,3.324,0.126,1.2383689880371094,0.05
11137409,4843,169,125.17,0.82,11.009,0.019,1.2212553024291992,0.05
11137464,5017,152,31.25,0.26,3.883,0.013999999999999999,1.2622013092041016,0.05
11137495,5025,152,21.38,1.17,3.102,0.062,1.3120546340942383,0.05
11138375,4974,100,33.66,0.76,3.9360000000000004,0.045,1.2480449676513672,0.05
11138542,4670,80,14.9,0.6,1.955,0.022000000000000002,1.291839599609375,0.05
11139003,4485,156,25.81,0.26,2.969,0.217,1.5323457717895508,0.05
11139638,5257,162,30.08,0.7,4.0489999999999995,0.067,1.2058334350585938,0.05
11139884,4562,80,59.84,0.61,5.94,0.015,1.4573974609375,0.05
11140062,5263,157,34.78,1.37,4.268,0.16899999999999998,1.167860984802246,0.05
11140668,5057,157,32.39,0.73,4.138999999999999,0.023,1.3071870803833008,0.05
11140680,5102,157,97.46,0.56,8.971,0.016,1.2668647766113281,0.05
11140732,4774,167,46.37,1.31,4.8660000000000005,0.313,1.137345314025879,0.05
11140831,4909,80,32.67,0.47,4.123,0.032,1.206221580505371,0.05
11140834,4700,80,55.6,0.53,5.59,0.017,1.3216743469238281,0.05
11141028,4978,156,34.62,0.53,4.178999999999999,0.040999999999999995,1.3496007919311523,0.05
11141358,4933,100,27.75,0.73,3.6430000000000002,0.025,1.2298583984375,0.05
11141428,5118,153,29.76,0.71,3.978,0.146,1.2554969787597656,0.05
11144005,5048,154,54.95,0.59,5.849,0.017,1.2725324630737305,0.05
11144018,5281,157,139.99,0.64,11.984000000000002,0.017,1.153325080871582,0.05
11144816,5103,159,28.57,1.07,3.798,0.066,1.250885009765625,0.05
11144824,5067,163,210.98,1.63,15.907,0.023,1.2583999633789062,0.05
11144902,4987,158,29.55,0.89,3.713,0.07400000000000001,1.3568735122680664,0.05
11145563,5236,100,30.11,0.7,3.8819999999999997,0.065,1.2151613235473633,0.05
11145672,5374,100,59.69,1.35,5.559,0.028999999999999998,1.1627674102783203,0.05
11145726,5180,165,33.1,0.75,4.13,0.027000000000000003,1.2549676895141602,0.05
11145974,5018,150,35.18,0.49,3.905,0.013999999999999999,1.286351203918457,0.05
11146063,5055,153,35.66,0.56,4.192,0.023,1.2857427597045898,0.05
11146152,4811,100,32.19,0.54,3.5639999999999996,0.028999999999999998,1.3681831359863281,0.05
11146230,5171,100,30.36,0.73,4.381,0.08900000000000001,1.146378517150879,0.05
11146260,4710,80,44.03,0.99,4.6080000000000005,0.012,1.3546314239501953,0.05
11146647,4850,144,29.94,0.6,3.347,0.012,1.3501653671264648,0.05
11146666,5132,179,45.76,1.01,4.894,0.022000000000000002,1.2365903854370117,0.05
11146813,4959,80,188.56,4.9,13.812999999999999,0.095,1.1680488586425781,0.05
11146976,4644,162,30.25,0.6,3.9,0.024,1.2848234176635742,0.05
11147333,4687,80,52.32,0.53,5.374,0.011000000000000001,1.3309087753295898,0.05
11147596,4467,100,22.14,0.5,2.661,0.016,1.5311174392700195,0.05
11147717,4858,100,20.48,0.88,2.8339999999999996,0.035,1.317758560180664,0.05
11147785,4669,80,52.04,0.38,5.649,0.012,1.2789344787597656,0.05
11151651,5106,178,29.71,0.57,3.9739999999999998,0.121,1.2487220764160156,0.05
11151753,5039,148,59.37,0.59,5.631,0.044000000000000004,1.221919059753418,0.05
11151836,4258,149,6.52,0.19,1.13,0.057,1.6853628158569336,0.05
11151844,4280,149,10.37,0.57,1.6480000000000001,0.035,1.5536689758300781,0.05
11152048,5144,156,35.94,0.7,4.293,0.019,1.2585277557373047,0.05
11152075,4879,80,30.61,0.86,4.072,0.03,1.2785873413085938,0.05
11152157,5409,175,31.88,0.86,4.2410000000000005,0.09699999999999999,1.132227897644043,0.05
11152281,4857,80,34.36,0.87,4.1530000000000005,0.051,1.2754592895507812,0.05
11152312,5019,100,34.88,0.62,4.11,0.022000000000000002,1.2818479537963867,0.05
11152753,4996,100,43.42,0.73,4.578,0.06,1.2822895050048828,0.05
11152823,5099,100,42.71,0.75,4.435,0.016,1.2359323501586914,0.05
11152831,4937,155,47.85,0.52,4.744,0.016,1.373124122619629,0.05
11152894,4846,80,32.16,0.44,4.104,0.031,1.3053665161132812,0.05
11152908,4998,164,32.29,0.92,3.9139999999999997,0.066,1.358560562133789,0.05
11153134,5159,163,47.68,0.96,4.797,0.033,1.2895574569702148,0.05
11153700,5253,170,75.01,1.49,6.266,0.042,1.261733055114746,0.05
11153898,4935,152,139.29,0.77,11.472000000000001,0.012,1.3574695587158203,0.05
11153989,4837,148,37.84,0.51,4.074,0.013000000000000001,1.411473274230957,0.05
11153994,5196,160,30.16,0.58,4.577,0.068,1.2248220443725586,0.05
11154023,4815,151,31.48,0.67,3.86,0.054000000000000006,1.4485549926757812,0.05
11175271,4945,145,28.84,0.66,3.8310000000000004,0.08900000000000001,1.2957000732421875,0.05
11175619,4730,80,28.31,0.58,3.8080000000000003,0.052000000000000005,1.2188520431518555,0.05
11175822,5194,155,34.64,0.8,4.197,0.201,1.1758489608764648,0.05
11175907,5194,154,38.99,0.89,4.167,0.077,1.1846733093261719,0.05
11176016,4854,136,31.23,0.67,3.972,0.034,1.2407965660095215,0.05
11176222,4969,147,93.4,0.53,8.667,0.015,1.2767219543457031,0.05
11177727,4648,100,30.98,0.97,3.778,0.013999999999999999,1.339181900024414,0.05
11177749,4769,100,33.94,0.42,4.074,0.042,1.254929542541504,0.05
11178396,5214,100,26.72,0.48,3.94,0.06,1.1307744979858398,0.05
11178539,5023,146,115.05,0.47,10.331,0.015,1.231475830078125,0.05
11179286,5183,181,128.78,0.66,11.632,0.018000000000000002,1.139627456665039,0.05
11179815,5077,100,35.14,0.71,4.265,0.04,1.2044830322265625,0.05
11179902,5086,152,73.55,0.63,7.43,0.016,1.2116889953613281,0.05
11180378,4928,100,31.55,0.45,4.0889999999999995,0.028999999999999998,1.2807464599609375,0.05
11180379,5405,161,29.64,0.45,4.619,0.09699999999999999,1.0833873748779297,0.05
11180468,4725,100,51.27,0.65,5.053,0.012,1.3051471710205078,0.05
11180493,5161,156,62.47,0.75,6.372000000000001,0.021,1.2029943466186523,0.05
11180779,4775,80,80.63,0.59,7.574,0.019,1.2503890991210938,0.05
11180994,4860,100,68.86,0.7,6.497000000000001,0.018000000000000002,1.2899665832519531,0.05
11181600,4930,144,28.83,0.91,3.87,0.048,1.3175935745239258,0.05
11181828,5013,100,33.85,0.52,4.123,0.015,1.2069416046142578,0.05
11181830,4850,169,82.15,0.68,8.267000000000001,0.023,1.1383495330810547,0.05
11181891,4941,100,33.11,0.52,4.149,0.055999999999999994,1.2298526763916016,0.05
11182706,4873,100,38.94,0.42,4.433,0.016,1.2460870742797852,0.05
11182758,5130,150,235.78,1.47,18.236,0.042,1.1766109466552734,0.05
11183305,4426,80,16.97,0.38,2.4,0.017,1.4475908279418945,0.05
11186389,5077,153,115.73,0.55,10.109,0.016,1.2516365051269531,0.05
11186478,5077,158,83.78,0.84,7.507000000000001,0.017,1.280294418334961,0.05
11188067,4851,100,38.7,0.52,4.294,0.05,1.3166694641113281,0.05
11188192,4790,80,218.92,1.12,16.977,0.036000000000000004,1.1943693161010742,0.05
11188306,5253,162,31.38,0.48,4.06,0.036000000000000004,1.193650245666504,0.05
11188479,4496,100,18.82,0.33,2.535,0.013999999999999999,1.45892333984375,0.05
11188610,4987,151,31.11,0.6,3.866,0.027999999999999997,1.2784404754638672,0.05
11188833,4963,154,124.59,0.69,10.431,0.017,1.3278923034667969,0.05
11188865,5311,167,27.18,0.61,4.15,0.465,1.1802568435668945,0.05
11189077,5193,158,33.77,0.47,4.087,0.021,1.2113018035888672,0.05
11189239,4676,80,105.72,0.74,9.423,0.01,1.3238115310668945,0.05
11189432,4780,100,52.39,0.54,5.443,0.012,1.3236932754516602,0.05
11189648,4823,80,34.03,0.79,4.212,0.049,1.2284469604492188,0.05
11190108,4487,80,23.61,0.39,3.077,0.019,1.3805675506591797,0.05
11190322,4724,100,54.82,0.67,5.478,0.012,1.3736028671264648,0.05
11190388,5226,151,199.14,0.8,15.577,0.022000000000000002,1.1356916427612305,0.05
11190431,4351,80,12.19,0.75,1.861,0.019,1.4968509674072266,0.05
11190480,4971,152,26.12,0.61,3.292,0.027000000000000003,1.3491935729980469,0.05
11190725,4906,80,108.48,1.2,9.379,0.013999999999999999,1.2132987976074219,0.05
11190768,5041,100,228.77,1.1,17.343,0.043,1.2130928039550781,0.05
11191346,5066,153,145.03,0.97,12.193,0.019,1.2693519592285156,0.05
11191396,4987,151,31.34,0.86,3.782,0.048,1.3347711563110352,0.05
11191444,4654,100,27.02,0.34,3.2680000000000002,0.011000000000000001,1.3846540451049805,0.05
11191557,5098,100,70.53,1.19,6.267,0.027000000000000003,1.1580591201782227,0.05
11192141,4204,84,8.74,0.07,1.454,0.02,1.5517244338989258,0.05
11192188,4985,150,49.2,0.48,5.252999999999999,0.02,1.328871726989746,0.05
11192648,5023,157,17.52,0.34,2.531,0.02,1.2969703674316406,0.05
11192925,5048,154,60.07,0.66,5.904,0.017,1.2879438400268555,0.05
11193975,4398,80,26.64,0.43,3.207,0.019,1.5104856491088867,0.05
11195982,5059,161,38.77,0.51,4.322,0.094,1.3174924850463867,0.05
11196191,4335,151,8.06,0.23,1.317,0.026000000000000002,1.6026391983032227,0.05
11196317,4895,80,223.58,1.31,16.488,0.021,1.1984138488769531,0.05
11196449,4800,168,37.27,0.62,4.41,0.024,1.2520666122436523,0.05
11196514,4673,80,36.04,0.77,4.253,0.03,1.3373174667358398,0.05
11196939,4969,154,76.83,1.22,7.434,0.02,1.308070182800293,0.05
11196963,4860,100,22.99,0.9,3.25,0.07,1.2912530899047852,0.05
11197091,4958,154,32.35,0.51,3.975,0.025,1.349161148071289,0.05
11197101,5085,100,29.27,0.69,3.9010000000000002,0.08800000000000001,1.1787071228027344,0.05
11197159,4782,144,14.41,0.78,1.994,0.027999999999999997,1.405019760131836,0.05
11197457,5083,100,40.41,1.0,4.527,0.040999999999999995,1.250615119934082,0.05
11197547,5132,178,40.5,0.74,4.334,0.043,1.295853614807129,0.05
11197575,5245,164,28.47,0.53,4.3069999999999995,0.091,1.1752510070800781,0.05
11197701,5097,163,41.22,0.5,4.617,0.016,1.2916412353515625,0.05
11197853,4688,80,44.4,0.53,4.851,0.011000000000000001,1.1306724548339844,0.05
11198005,4723,80,56.66,0.61,5.6979999999999995,0.015,1.3210935592651367,0.05
11198048,5126,157,90.27,0.5,8.651,0.015,1.2172489166259766,0.05
11198108,5428,170,224.91,2.53,16.965999999999998,0.086,1.1148509979248047,0.05
11198190,5114,163,35.16,0.53,4.163,0.043,1.3018817901611328,0.05
11198352,5201,155,222.12,3.03,16.828,0.043,1.1775703430175781,0.05
11198527,5215,170,28.42,0.67,3.965,0.10800000000000001,1.240321159362793,0.05
11198685,5113,170,26.95,0.89,3.7489999999999997,0.07,1.281825065612793,0.05
11198745,4903,171,222.4,1.26,16.544,0.036000000000000004,1.3423442840576172,0.05
11199046,4603,80,57.95,0.7,5.857,0.011000000000000001,1.4057626724243164,0.05
11199105,4788,100,30.41,0.55,3.81,0.049,1.407923698425293,0.05
11199150,4301,80,9.45,0.38,1.5130000000000001,0.047,1.5082359313964844,0.05
11199342,4969,149,81.89,0.57,7.644,0.017,1.320840835571289,0.05
11199725,5253,167,27.35,0.92,3.8539999999999996,0.08,1.2119064331054688,0.05
11199783,5173,100,45.71,0.64,4.706,0.026000000000000002,1.269338607788086,0.05
11200203,5124,156,29.75,0.51,4.101,0.04,1.184758186340332,0.05
11200291,4917,146,34.52,0.59,4.152,0.03,1.2768993377685547,0.05
11200383,5003,148,120.11,1.02,10.69,0.043,1.2076339721679688,0.05
11200516,4864,151,18.25,0.32,2.499,0.024,1.3791484832763672,0.05
11200573,4959,100,33.14,1.05,4.0489999999999995,0.049,1.3173456192016602,0.05
11200680,4913,150,39.5,0.46,4.569,0.011000000000000001,1.254399299621582,0.05
11204531,5002,100,41.86,0.74,4.227,0.015,1.27935791015625,0.05
11206069,4721,143,11.13,0.54,1.652,0.046,1.4587936401367188,0.05
11206075,4982,148,42.59,0.67,4.548,0.028999999999999998,1.263153076171875,0.05
11206280,4788,143,69.16,0.69,6.808,0.017,1.3833189010620117,0.05
11228477,4935,149,28.98,0.45,3.8169999999999997,0.027000000000000003,1.3276691436767578,0.05
11228549,4741,80,55.07,0.44,5.952999999999999,0.013000000000000001,1.170130729675293,0.05
11228554,5144,152,38.57,0.94,4.425,0.031,1.1995010375976562,0.05
11228617,4844,141,49.74,0.61,5.284,0.013000000000000001,1.3301115036010742,0.05
11228759,4863,143,36.95,0.44,4.061,0.012,1.3355417251586914,0.05
11229253,5123,149,45.54,0.59,4.877,0.01,1.2167034149169922,0.05
11230630,5003,100,30.88,0.67,3.907,0.03,1.2312135696411133,0.05
11230715,4838,80,185.11,0.72,15.39,0.024,1.1088361740112305,0.05
11231255,4836,80,172.74,1.32,13.027000000000001,0.016,1.205977439880371,0.05
11231423,5111,150,63.16,0.56,6.562,0.015,1.2143135070800781,0.05
11231549,4728,100,29.72,0.48,3.448,0.02,1.3430595397949219,0.05
11231992,5065,80,106.68,2.19,7.983,0.035,1.0799522399902344,0.05
11232225,4799,100,30.81,0.56,3.84,0.036000000000000004,1.3267946243286133,0.05
11232325,4774,100,60.1,0.67,5.906000000000001,0.019,1.332108497619629,0.05
11234102,5129,149,228.35,1.26,17.605,0.035,1.1739416122436523,0.05
