ID,numax,dnu,teff,bp_rp,eps_p,d02,alpha_p,env_height,env_width,mode_width,H1_nu,H1_exp,H_power,H2_nu,H2_exp,p_L,p_D,eps_g,alpha_g,d01,u1,u2,DPi1
KIC6445396,2.02832912743262,0.931671172060907,3.72156331835748,1.22191429138184,1.12644991281554,-0.0074061999686899,-2.43495229281797,0.907732592032068,1.05283221855481,-0.866610325036244,2.03357841883757,4.02724025001237,4.49434672396427,1.47414114120029,4.10372696896999,,,,,,,,
KIC6446397,1.51851739162166,0.596209855544978,3.7240299729356,1.23491764068604,0.699979612016075,-0.456099525620472,-1.85981087056619,0.522149306263644,0.75964211689904,-0.942179074503904,1.50549177083018,3.51818957015952,5.18918124476393,1.00189304341829,3.8210517081424,,,,,,,,
KIC6446468,1.71117581569526,0.702434434818926,3.68636810347304,1.23153400421143,0.968182824269413,-0.177275892654609,-1.85995970585611,0.703775526353896,0.907220216044718,-0.84259134708528,1.72495464726686,4.23486527884554,4.90847301285346,1.19805993302481,4.38806933454377,,,,,,,,231.800000000001
KIC6446482,1.52648484271808,0.589493586580343,3.67797175281074,1.47067832946777,0.895973161517676,-0.234471907202959,-1.67635746240112,0.58147410424483,0.81081402170409,-0.989151885758191,1.55310447684391,4.20991398101201,5.46399120392671,1.02624972811509,4.1569479618125,,,,,,,,270.800000000001
KIC6446584,1.52099247766328,0.590272783357741,3.69328715700566,1.39351081848145,0.939953413627231,-0.220934522255483,-1.75975166897329,0.580333643076915,0.811212342261003,-1.01605607559836,1.51057925378106,4.16210707773676,5.37933166996434,0.973165304113577,3.44039655834313,,,,,,,,
KIC6446700,1.91780390962541,0.887199153172661,3.70234435835577,1.33344459533691,1.14644574383181,0.004937452583849,-1.90165594301548,1.15613047821142,1.0261829022877,-0.945371364771752,1.87718386856312,4.13271880205689,4.83276067678777,1.33233860280258,3.30250401026486,,,,,,,,
KIC6446890,1.44598740268245,0.578758718706833,3.70397882500839,1.30560398101807,0.827984301077608,-0.258265406622317,-1.52030003032278,0.34547353299111,0.682671461936545,-0.96285045898103,1.47591536756125,4.24611283062369,5.44776854720724,0.930763676839763,3.84254060179683,,,,,,,,266.700000000002
KIC6447257,1.67785566225575,0.650311114006625,3.65925046877266,1.37834930419922,1.0130219306429,-0.282613002097119,-2.02267541296968,0.867620962038901,0.863049480825443,-0.998293803722491,1.66049254580591,4.18723260908289,5.03610891801479,1.09669947345879,3.57637810900906,,,,,,,,
KIC6447407,1.53737920210072,0.62359083585062,3.71483251243333,1.27834224700928,0.910469379599928,-0.205316611793918,-1.64477811920899,0.537940468104495,0.749443987952453,-0.978759659736499,1.52902611129784,3.99218373073156,5.07373970934246,0.997041953190024,3.39666765056306,,,,,,,,281.400000000001
KIC6447498,1.33623999317506,0.429762733396031,3.66322963453287,1.32880878448486,0.867480449024814,-0.438105588955873,-1.79029348316539,0.740517589522187,0.579036415777886,-1.10471669087719,1.35740853425448,4.10922371572684,5.39231308209457,0.834901631317883,4.6918208132099,,,,,,,,
KIC6447540,1.62001077478598,0.626524653292115,3.64855515566267,1.44088554382324,1.0147901828875,-0.276387206628923,-1.8772170575417,0.841267005167219,0.785768349479711,-0.974998517766384,1.6212956224478,4.05488615505498,5.08266482871953,1.05447130301769,3.47144982743058,,,,,,,,
KIC6447552,1.7767469598365,0.795962549258992,3.66435987455114,1.31951332092285,1.11436335487583,-0.074871918098557,-2.19473627287261,1.27715180271239,0.822763127903342,-1.06029866362777,1.77108763463677,4.37607640106928,5.00379973295451,1.21654113192738,3.73947404521478,,,,,,,,
KIC6447817,1.514570113915,0.590572678704833,3.67860941655893,1.24433898925781,0.904078448411008,-0.214488256684067,-1.63806688238179,0.584313504892329,0.7604386235032,-0.962529815011325,1.55135331278316,4.09782646122049,5.27969940533629,1.01749384266659,4.03457559962652,,,,,,,,289.4
KIC6447914,1.66251304186726,0.655146543239398,3.70791066571311,1.33050632476807,1.0043758729816,-0.236652362803492,-1.86710725755075,1.02279738165525,0.803585496433093,-1.06336092307107,1.66106543743701,4.70200513676473,5.00542309169553,1.11019351589517,4.54985796399692,,,,,,,,
KIC6448010,1.54185575342865,0.599567759779961,3.67678503041921,1.29457092285156,0.757881710038524,-0.260882298763406,-1.49694444337549,0.536796448673349,0.753138784722904,-0.840729759452995,1.52651013275962,4.06432142592208,5.21846583471137,1.02867767492327,3.7512644593866,,,,,,,,272.7
KIC6448098,1.47032507675168,0.590467225428886,3.69407846208076,1.35181903839111,0.893285566884566,-0.215494778643766,-1.63551844613615,0.408408490175984,0.757754020987586,-0.94317412402951,1.4617594104679,3.9251998720076,5.38219161302681,0.967443501004819,3.4006594849312,,,,,,,,338.8
KIC6448230,1.70847503641251,0.679304565944806,3.69870934944259,1.14701175689697,0.93343076584563,-0.200334921409143,-1.9152904260878,0.636735611258271,0.9087498713661,-0.850450190745737,1.7353834405456,4.06147957823842,4.63593397469946,1.2184024415024,3.7026522630232,,,,,,,,
KIC6448299,2.30588105987348,1.17936785968231,3.71491624799359,1.27027988433838,1.33543969158816,0.26764034034511,-2.70124098071724,1.13397221993156,1.25646580659383,-0.87898501854312,2.29667019677331,3.6124956399668,4.29659468530324,1.71040243988931,4.10274421646887,,,,,,,,81.3999999999995
KIC6448436,1.56966013100859,0.634658753151577,3.72288061068694,1.21852016448975,0.944682907105509,-0.166879798334066,-1.76138833764853,0.507601832151354,0.815816575461018,-0.90274699361543,1.58248453996803,3.93069954834399,5.09039586207523,1.11237630723952,3.88296703778674,,,,,,,,278.1
KIC6448697,1.71424922271537,0.728447780966707,3.67265192284,1.30115413665771,1.07049328331852,-0.156447314814802,-2.12952144675261,1.18298681598824,0.813249408150069,-1.06535296790349,1.73261671762257,4.36788687898631,5.00334250682457,1.14983043713219,3.59713602785287,,,,,,,,
KIC6448982,1.50488853413238,0.577057564459849,3.6900187807887,1.39662647247314,0.950200829872023,-0.276608372210656,-1.70116644363416,0.425481069001438,0.801246361024005,-0.965775194565321,1.53285612293542,4.04601458106493,5.23785244752725,1.04773687724925,4.20948935679748,,,,,,,,
KIC6449326,1.90145360800331,0.853806691047068,3.70354929823823,1.26829147338867,1.13462025086635,-0.0399826210281589,-2.28524546838192,1.05185605198808,0.953935380034793,-0.915242274329105,1.90049861374308,4.51917391081436,4.70645055315006,1.36093776220113,3.9996215266461,,,,,,,,
KIC6449576,1.50167725795598,0.594857284563996,3.69957759139891,1.37688732147217,0.959859781190212,-0.213766719824676,-1.70298390933247,0.462970198083031,0.802940693650101,-0.934275377135866,1.49881364215176,3.94021147426513,5.37176773290137,0.969084552997659,3.39216676416521,,,,,,,,242.8
KIC6449756,1.98352941128548,0.932711405875464,3.71525102887885,1.25769519805908,1.18326213436779,0.0293243082879329,-2.09078425875597,1.03358718100685,1.1327107409128,-0.915978877651329,1.99756325863303,4.78579091759058,4.6504435358367,1.41063732032617,4.42855403924165,,,,,,,,
KIC6450010,2.36067199106323,1.22940599559581,3.71667097556014,1.24287033081055,1.38781534346789,0.314014262840064,-2.62693633220598,0.855406233394159,1.30306596379204,-0.747985144757189,2.34107081992351,3.39563269123727,4.27263573827967,1.80966145509588,2.98209112613189,,,,,,,,
KIC6450242,1.50289963149182,0.598296348948164,3.698535492562,1.38519763946533,0.937663529544021,-0.218195268594804,-1.56496390977396,0.538022010419607,0.760717690421751,-0.999536711312915,1.54964526597123,4.20456014876624,5.36116477414979,1.02257431175257,4.02037559444984,,,,,,,,275.199999999997
KIC6450271,1.51960877682349,0.5838449716109,3.6773331514199,1.4424934387207,0.884179335051427,-0.253924220939564,-1.7098153914632,0.547534299646993,0.788137636298044,-0.963857816035852,1.54769207531956,4.39108657285446,5.40629065122705,1.01029798959744,3.85667987562152,,,,,,,,272
KIC6450285,1.47795428217509,0.576222984769189,3.6994908452722,1.38891696929932,0.83390979832365,-0.253628696535285,-1.66612850117607,0.394183774749759,0.719272698670369,-0.973752034191758,1.49371106643757,3.99939087773369,5.35046328831385,0.959008790963798,3.93195060480926,,,,,,,,
KIC6450478,1.44096217553375,0.518788078502573,3.69818756986612,1.34028339385986,0.783517389051827,-0.301944423218942,-1.60381332384935,0.565386698199103,0.702430388509058,-1.03870578519458,1.4057748566973,3.91891291321445,5.20297461101481,0.858651378417293,3.6595745869007,,,,,,,,
KIC6450549,1.5004654121619,0.590828220864655,3.6954816764902,1.33981990814209,0.884921243677839,-0.208262464790978,-1.68816401469724,0.630663466625309,0.755937151895578,-0.978483583766569,1.53870737904458,4.21909144596494,5.4210484393976,0.982724897168934,3.66901818122065,,,,,,,,265.500000000001
KIC6450613,1.96656746107926,0.877841743529711,3.69923050288341,1.11656475067139,1.115569173161,-0.0528159944461299,-2.12014576152344,0.670034540024625,1.14614824104247,-0.641610341861541,1.90203774261374,3.61161654606112,4.21060031853602,1.41422817885697,2.22780922377834,,,,,,,,
KIC6450635,1.50351190182364,0.577732151816644,3.67669360962487,1.49127578735352,0.85263100856648,-0.285847414205992,-1.62950405066338,0.516804310397903,0.797481159134729,-0.994148502279444,1.52008883561086,4.30385754982945,5.42045940766842,0.986630352120955,3.6848618678867,,,,,,,,238.700000000002
KIC6450868,2.13723657684552,1.0576011988807,3.72007657276814,1.26801490783691,1.23996892833783,0.162520116406962,-2.12943876988946,1.19121482270596,1.17185361953405,-0.857837562575585,2.15178511405111,3.89729654573954,4.49025056513613,1.57581475460012,3.96786864675985,,,,,,,,78.1
KIC6451099,1.61033019535903,0.615927378209658,3.68412692561308,1.38670253753662,1.00192137035022,-0.27702520881333,-1.88457982031966,0.911638162705111,0.777389595286037,-1.02257862815544,1.59061061414212,4.0593398907879,5.10804566632922,1.04750521923558,4.24343479526987,,,,,,,,
KIC6451238,1.49885146350645,0.584860250450548,3.66067578833852,1.4380464553833,0.82472063439838,-0.199206920911119,-1.75773931885394,0.468171441310496,0.759839599054749,-0.963682279481268,1.53244150784407,4.29379626127865,5.41264487967505,1.02219391423802,3.74463576354713,,,,,,,,
KIC6451273,2.35077139833793,1.23270239167229,3.70586371228392,1.31119155883789,1.35814136984142,0.335962363010664,-2.35253591715246,1.09440813098688,1.25600285048809,-0.751174269943629,2.36018905073371,3.6686143391568,4.31292351272352,1.75133737163774,4.50675572724848,,,,,,,,89.9
KIC6451495,1.76567353308531,0.775124084056135,3.66633074430197,1.37030792236328,1.08429930511771,-0.096711647905791,-1.82025869716515,1.15430303992571,0.867394674178927,-1.03163874664195,1.74755991750782,4.23945064084097,5.02160363366907,1.20260610340634,3.22955027780591,,,,,,,,
KIC6451664,1.53496752007484,0.6157336140099,3.69618158716852,1.3441801071167,0.970657120391191,-0.201129551922379,-1.65502304058875,0.62104737607864,0.805664970843765,-0.972657682140815,1.58547647986357,4.35252732254809,5.28811716659376,0.994907406070277,3.43236289215118,,,,,,,,302.900000000002
KIC6451676,1.77180413249783,0.79621402962421,3.70799574642293,1.28080463409424,0.879625555782788,-0.166730604898779,-1.78378591671077,0.975982424907433,0.828758260994605,-0.812786925137248,1.750066135495,3.91666118946425,4.87162787951938,1.22713443886024,4.34423429303207,,,,,,,,
KIC6452091,2.37219152730343,1.24591744047991,3.71332250498703,1.16424369812012,1.41239204945596,0.330653624469272,-2.40930092217634,0.936424613632407,1.33361575171218,-0.793877597259363,2.335455991203,3.68160737532456,4.12551949428507,1.81464167611925,3.83077465747518,,,,,,,,
KIC6452312,1.6298892418972,0.64644415581825,3.68358731757277,1.41191291809082,1.03073163074654,-0.234868116601299,-1.86675215313033,1.041125264184,0.770301430691491,-1.0947631633969,1.65057328599148,4.29776529743743,5.18851710150661,1.08395493360463,3.29304431971476,,,,,,,,
KIC6461675,2.03572124191665,0.941599759690813,3.70329137811866,1.4261999130249,1.13004534025371,0.008745487034758,-2.1958113570426,0.389467520105716,1.19950488033849,-0.678406904993395,1.98637886082744,3.6213471561443,4.39330231388456,1.44981979263086,2.06383747157704,,,,,,,,
KIC6462170,2.31766698003843,1.2064965386085,3.696443763139,1.38893032073975,1.34619695535382,0.325263102857962,-2.45071412417414,1.09083560416139,1.22967522218449,-0.861038535768255,2.287319617435,2.58335580864029,4.25646002780791,1.72492932899749,3.53324535005866,,,,,,,,87.0999999999995
KIC6465075,1.92906957604505,0.886179574232469,3.67851837904011,1.20204162597656,1.13887520303328,-0.008075194229612,-2.25891936347165,1.19501167009897,0.998332966420578,-0.976997285204797,1.9537375074089,4.66110856102722,4.70492593253458,1.34423853888327,2.86910509029185,,,,,,,,
KIC6465610,1.60963945423366,0.639184522092504,3.69442969095708,1.43051338195801,0.945117627822741,-0.163644237162161,-1.95872068679935,0.58629386721081,0.845009914846438,-0.86241001887016,1.64862005329766,3.97065058520315,4.95161267468472,1.13411656028612,4.26326349843447,,,,,,,,334.199999999997
KIC6467408,2.10669676256727,1.04483363750116,3.68904233902817,1.23601913452148,1.24176485237094,0.174360003958117,-2.04821975454649,1.30308772826698,1.15420264388913,-0.822444771990606,2.11829565479967,4.88928679214557,4.51989942678395,1.49332693615666,3.46690378965908,,,,,,,,79.6
KIC6467645,1.82476362982524,0.812530727545117,3.68367729881869,1.46563911437988,1.12794887298879,-0.067054785616513,-1.94577167626371,1.03563679371738,0.967564524681839,-0.976646880019493,1.83705710122084,4.47381571692734,4.83383220936895,1.24349998852706,3.46265964282244,,,,,,,,
KIC6467788,2.18950931293263,1.09565309969198,3.68403703748652,1.27992630004883,1.28032834925593,0.198728917206012,-2.16232245654392,1.30807995144513,1.25919287558371,-0.794562400515962,2.20776587283044,3.40511517694588,4.58404125887123,1.54782891468578,1.66805524526288,,,,,,,,
KIC6468506,1.44993535036914,0.580340656203037,3.67888241467074,1.45066738128662,0.870933561204117,-0.178117656011084,-1.59054751716713,0.329261540948119,0.7288510294242,-0.902307790943334,1.4509303537986,4.01381330699252,5.34109137299793,0.943755336471313,4.36440782674213,,,,,,,,
KIC6469446,2.15734690981626,1.09090266629366,3.68223535690256,1.30624675750732,1.26022946492884,0.202626721988046,-2.10645013103511,1.35513435281114,1.17449558624761,-0.829894657061854,2.16113241680533,4.2505525242927,4.50159242023583,1.59822615153322,4.30928989444292,,,,,,,,81.7999999999995
KIC6470512,1.50007418667721,0.586155758212806,3.67778939106886,1.47616386413574,0.900901597538723,-0.206092656008121,-1.66275127618157,0.440832899723557,0.762313976904717,-1.00764801084479,1.48072745237792,4.12909482777417,5.2585274941566,0.886799012231758,3.81404282758651,,,,,,,,252.100000000002
KIC6470560,1.70959881011385,0.690838791898482,3.68475562210862,1.4724006652832,0.94994704968637,-0.165156522929566,-1.78465140704344,0.520483483074771,0.934093318518635,-0.854943593950465,1.68093907971604,3.52248486420789,5.02346697611501,1.12657132298166,2.58446360129234,,,,,,,,320.099999999997
KIC6470821,2.0125925200997,0.935542153110589,3.68124123737559,1.49359226226807,1.2153214285791,0.018186761849996,-1.980253049214,1.01324118728234,1.15381624881715,-0.855227978315125,1.96678158933665,3.84804896987748,4.73458180241716,1.44283702821531,2.84793282432934,,,,,,,,
KIC6471060,1.62348701457326,0.635153468292123,3.67806290497435,1.44676971435547,0.771947613926134,-0.328205593941618,-2.34922156016897,0.554002937867153,0.823745248036325,-0.92788575956599,1.62613152633362,4.21273184563551,5.0585887849803,1.08911578711979,3.64821271549788,,,,,,,,310.200000000002
KIC6497663,2.38823166269331,1.28009985436098,3.71808629478309,1.0294771194458,1.35976164647383,0.416609275466453,-2.30906025121381,1.36614973269655,1.3864331926775,-0.680433263879665,2.37088473712021,3.6142584007017,4.10141094439249,1.7963174975648,2.75327310590782,,,,,,,,
KIC6500038,1.70302464874992,0.728237610638813,3.66651798055488,1.3811149597168,1.08468741893899,-0.133943958295874,-1.81810026806232,1.13371856459559,0.855079222504991,-1.02624962022659,1.68930155679201,4.25100352698142,5.06535535200867,1.16989115100942,4.3645511074888,,,,,,,,
KIC6501237,1.79684128336687,0.790624815900748,3.67769818147451,1.33193874359131,1.08777892604142,-0.083674465430561,-1.86793129161442,1.21975024837061,0.887813905612219,-1.04016677266976,1.8916316859462,3.56146870874149,4.60799048856252,1.2221511972962,2.57788088136361,,,,,,,,
KIC6501676,1.63804709978369,0.68173429371202,3.67632773388132,1.36908340454102,1.06278957564626,-0.190061645343344,-1.73893884005796,1.04929523350949,0.807936985735388,-1.04602137930125,1.65582207145816,4.36897139135016,5.20840820892218,1.08008459238338,3.24833389631112,,,,,,,,
KIC6501869,1.51887600562978,0.616138265011111,3.70217195085771,1.24452114105225,0.924154024524204,-0.151222349664927,-1.69076222398331,0.543472145519512,0.770438902790635,-0.966780961778036,1.57302484535043,4.05272902841815,5.31104491833804,1.0459883989983,3.86427071544553,,,,,,,,309.500000000002
KIC6502598,2.14502510965934,1.07200909758255,3.70475090429067,1.25503349304199,1.26329636230035,0.183780769592115,-2.11711273059843,1.17655555211541,1.18601744447662,-0.841507539581493,2.13342600601893,3.90309995429621,4.55425678616215,1.54569316293088,3.31132868262999,,,,,,,,80.1999999999995
KIC6502644,2.04347381027054,0.946296406893749,3.69992440274248,1.07138538360596,1.19149930215685,0.0429657228807699,-2.08165210880706,0.688343581988397,1.19782958874239,-0.695624776715065,1.96352518863437,3.33526998657745,4.42050996797159,1.44595156911067,2.2770615584286,,,,,,,,
KIC6502800,1.91256129798007,0.876982159791196,3.67715052127343,1.32944107055664,1.16312011437165,-0.012264223603655,-1.94118943900569,1.20690547855466,1.01317210357857,-0.947823084265066,1.9127862388245,4.80069208919472,4.87489432877804,1.25654989786344,2.94534976633633,,,,,,,,72.5999999999995
KIC6503502,1.56898376973735,0.616488568813355,3.67486114073781,1.32573795318604,0.880423058645552,-0.212321959356847,-1.86413363314432,0.576417673037108,0.779082373944322,-0.914779104705259,1.59933104990883,4.22702648406694,5.28293872364654,1.07651639643066,4.48747572941612,,,,,,,,
KIC6503973,1.47884428753052,0.580331853101502,3.69931730102138,1.28680515289307,0.769471353846934,-0.23614208407481,-1.82832534744793,0.308569199836212,0.713673823263134,-0.975767618722047,1.50713222117878,4.2843575511849,5.40388179247835,0.926156544629425,3.90868324613347,,,,,,,,
KIC6504725,1.52629200191118,0.576195140750399,3.6652994994999,1.42809391021729,0.828532512962577,-0.267051433038608,-1.94434922813558,0.568329768747216,0.716746831478899,-1.00711968224625,1.51278121874594,4.06599785745196,5.35397484893416,0.960315779464761,3.99156467958159,,,,,,,,
KIC6504840,1.70591038545864,0.727733507914977,3.67705917739216,1.34051704406738,1.05192038552083,-0.135657266867331,-2.23035131540717,1.13690690638823,0.789734748319161,-1.00602926359527,1.72114759894005,4.57073109454757,5.04591762234965,1.1785498812517,4.49995378326473,,,,,,,,
KIC6504867,1.52922542239982,0.60469409441528,3.69390274106606,1.27947521209717,0.713296070651704,-0.391766914132835,-1.85854227696029,0.558335847287248,0.721152145939953,-0.877975839024896,1.56141397110979,4.22316791354843,5.25498622006774,1.00571079217581,4.0119760222029,,,,,,,,306.600000000002
KIC6504978,2.32185237579073,1.1928348150079,3.7056071634046,1.21104145050049,1.30779282038516,0.276371266705271,-2.2863823584076,1.12408660076261,1.2902170608397,-0.681988691749555,2.26676629785108,3.38920464856572,4.14623413900004,1.72329555912368,3.94733957302326,,,,,,,,84.9999999999995
KIC6505025,1.53455243372115,0.621589614581532,3.68601029131529,1.31626796722412,0.913202973701937,-0.175806014793328,-1.63290650663514,0.516365083312384,0.794413713625166,-1.00933556940398,1.53140648642384,4.04241832398724,5.30655814238799,1.02075257747539,4.11941035973577,,,,,,,,311.300000000003
KIC6507437,2.12061308141112,1.05191448568625,3.67879143436624,1.3469820022583,1.25973373082496,0.160303863307767,-2.28901417948417,0.739685440460845,1.09476180163461,-0.948420929263836,2.09212803112906,3.32081887660528,4.62938810699373,1.55560638889125,3.47630724240967,,,,,,,,
KIC6507794,2.31346742099675,1.21144031955102,3.70346334188329,1.22997570037842,1.30328238770429,0.327230552552383,-2.30955138510541,1.43595257144919,1.26822083183056,-0.724635251400619,2.37055871635435,4.60326215365267,4.33034641138555,1.73352812338434,4.13675455914676,,,,,,,,88.1000000000005
KIC6508028,1.60915940131507,0.668762688305806,3.69844853801533,1.30318927764893,1.03948931717572,-0.175121962969529,-1.70678566018444,1.07763370540674,0.761662666062512,-1.06505460761185,1.6246589437645,4.84531566397416,5.16087318766566,1.01985807250136,4.33279369926913,,,,,,,,
KIC6508300,1.53506218774268,0.611634597463398,3.6900187807887,1.31733512878418,0.942879083346425,-0.229967441642665,-1.68063479857743,0.597467026255736,0.789922111319621,-0.952605260726561,1.60327534403957,4.35054573406437,5.29568681229904,1.06616165486415,3.78006563575076,,,,,,,,308.800000000001
KIC6508544,1.51231718800398,0.604981036313865,3.70346334188329,1.25339698791504,0.893612848537549,-0.19002079106149,-1.58061376609616,0.502875654810989,0.770519340857536,-0.969518879660294,1.5173889085883,4.00129565924137,5.26943405438024,0.95501661838256,3.53867653170914,,,,,,,,242.599999999997
KIC6508579,1.55816028718252,0.603567670676332,3.65427282709771,1.51873111724854,0.9938881027416,-0.273459418245971,-1.744517008573,0.972616217527892,0.754475926978031,-1.0344209074891,1.55165357192669,4.2429932536168,5.3665593780552,1.02551844980814,3.93251874569264,,,,,,,,
KIC6508804,1.72826082374725,0.755338052355315,3.6652056284346,1.36048889160156,1.08284926026122,-0.113240283143418,-1.92902843000188,1.14517368350812,0.836846100034342,-1.01289404251758,1.72586008848546,4.51616133956486,5.10336972618204,1.15924616849848,3.95469251272785,,,,,,,,
KIC6508943,1.53764039791836,0.605463292073149,3.68779641138129,1.36055755615234,0.93519118146377,-0.198584030309904,-1.67912025524429,0.535093971003203,0.82195458525942,-0.967132163688265,1.53069410395315,4.15810800789447,5.30876004275678,1.0073171131589,4.19208085482111,,,,,,,,316.999999999998
KIC6508967,1.58493430331565,0.639384811360713,3.7155855518932,1.23705291748047,0.910398066098962,-0.168379903524719,-1.77727013333509,0.565492549964323,0.836398968794376,-0.861975996602246,1.61397905938199,4.09232030565182,5.12265264700878,1.07505884707858,3.46685024127594,,,,,,,,286.900000000001
KIC6509135,1.57004794503355,0.616119618672128,3.69600671521855,1.35318756103516,0.925782937746413,-0.249506971320026,-1.8610308489267,0.760336889247146,0.766176643755255,-0.982274663771034,1.51513103483236,3.99652889077596,5.26361719451126,0.974359188008572,3.47018322889167,,,,,,,,
KIC6509282,1.61346459970754,0.636594914588958,3.70191321121234,1.32805061340332,0.898683579796687,-0.192641012632329,-1.88191390171197,0.529148505930137,0.860037996492292,-0.885234737477861,1.60793889512333,4.07974473477397,5.11819812726606,1.05118013705132,3.34213879467382,,,,,,,,254.400000000002
KIC6509511,1.94980832949936,0.926746076812053,3.71130095991617,1.22284603118896,1.17559160790984,0.050294489080626,-1.96608610199276,1.25475230517955,1.01057193686328,-0.961790314010954,1.95568118513185,4.83075008485572,4.6676250989016,1.37554797027852,4.49487013571385,,,,,,,,
KIC6509652,1.49110757934948,0.570172989436101,3.70329137811866,1.31896305084229,0.819337020114382,-0.26237546121283,-2.11684499449685,0.54510041387583,0.663486914111752,-1.04269475078867,1.47414628199679,3.88964968545076,5.36003245817679,0.95198891644636,3.65800771178541,,,,,,,,
KIC6509819,1.49970194542702,0.604792094321788,3.71591981743358,1.23467636108398,0.808861553268661,-0.230548725183842,-2.06561035906491,0.581189542560356,0.65364010853789,-1.00927246270022,1.55260856854912,4.14786676170262,5.24264265719661,1.03524726631325,4.36754290115607,,,,,,,,252.700000000003
KIC6510183,1.91695024683019,0.885307309659093,3.69143515214406,1.23655986785889,1.15366592094893,0.008255658241601,-1.93616249310288,1.1869811103156,1.02784396419167,-0.916925387360859,1.90515646060722,4.31523252555098,4.81657538192379,1.34053093257495,3.91875407705235,,,,,,,,
KIC6510527,1.75669852442243,0.771724154867911,3.69170020829016,1.34320068359375,1.07422955061788,-0.096865449082814,-2.01191617343495,1.15774073669143,0.830717556700141,-1.05561966467767,1.77554458560621,4.89623857559245,5.04608891055114,1.1916615620471,4.056710145636,,,,,,,,
KIC6511119,1.74475142096456,0.775020491551468,3.69442969095708,1.26053810119629,0.791445117761991,-0.279839315491602,-1.8227729251068,1.09693268642981,0.806577233285572,-0.908351618965205,1.78498908285785,4.60267663152895,5.0654088935124,1.18886116768197,3.52606048674227,,,,,,,,
KIC6511926,1.59573335572092,0.647355677143659,3.70294724618156,1.30536842346191,1.01702031712428,-0.190722428791692,-1.7937864096959,1.04038077997216,0.729596410763265,-1.1156566338464,1.59500149282053,4.20614504473043,5.12659086080958,1.01152453364655,4.47976129398761,,,,,,,,
KIC6515400,2.14259215196373,1.06902622180096,3.71206014246107,1.21506595611572,1.24429320973496,0.181686758270127,-2.06250548472456,1.19106370102556,1.18167293767585,-0.882870224088618,2.147865765392,4.26848639366371,4.44385088259325,1.59935943359637,4.58032235809395,,,,,,,,
KIC6515614,1.58649461239344,0.624225481461932,3.68565218411552,1.31170654296875,0.689471692646064,-0.381966995177428,-1.41243711545835,0.658849228465947,0.739755144636565,-1.02565235555945,1.59392048325535,3.9331326685107,5.17822941088635,1.07369884298241,4.13980507527094,,,,,,,,314.600000000001
KIC6515646,1.82416672821031,0.813817327375126,3.68556261115823,1.28984069824219,1.10423218473843,-0.058714734430009,-1.93705155145058,1.27143889119685,0.902652155073598,-1.01311954219959,1.82245912332139,4.80176861140417,4.90359678719667,1.23675156392662,3.87025767683004,,,,,,,,
KIC6515704,1.58734363840125,0.629925520686246,3.67641923171836,1.35609149932861,0.948648711176513,-0.210369712832928,-1.8531401123592,0.562511412382098,0.834474864797277,-0.882873614180492,1.6156573642196,4.0824650781043,5.21717856502537,1.06436746307496,3.63466778108085,,,,,,,,254.600000000001
KIC6515734,1.42983538489009,0.503140901415085,3.65715150190097,1.46137809753418,0.664751199871037,-0.408414022968829,-1.97169685384675,0.754070302959677,0.622775733057125,-1.06107200163982,1.46557397116755,4.51437443656945,5.42742794831131,0.896341783488907,4.07029378204872,,,,,,,,
KIC6516187,1.50051419753598,0.599562373276505,3.68259629146055,1.31070518493652,0.954044490768907,-0.200069539356819,-1.65051248319994,0.461402963539868,0.825201150089383,-0.993969480081192,1.51516356044428,4.16467774361918,5.35669114589205,0.992086906984659,3.84623048044171,,,,,,,,277.899999999998
KIC6516242,1.66533713854676,0.667139544891868,3.70918512955024,1.17503929138184,0.94485800928896,-0.162270960601721,-1.8283407231647,0.603186323704278,0.900241583359062,-0.833028272835689,1.70803603031752,4.04939845924584,4.93248471905835,1.17051990901675,3.2283631953093,,,,,,,,338.8
KIC6516481,2.37356486709256,1.25581283417434,3.73207194099987,1.10034942626953,1.37515178974789,0.356040528232804,-2.32941915702439,1.2312023691681,1.31473123759569,-0.703481136736603,2.35457723432712,3.09715435966662,4.15332342072205,1.80060101195659,3.58110837178405,,,,,,,,
KIC6517255,1.96528777983196,0.90548759719413,3.69513129770403,1.33721923828125,1.17472675583895,-0.000551193089174,-2.07264897904132,1.06323090934914,1.07048685530058,-0.892908267296027,1.99638875634275,4.9012275077652,4.76723375650254,1.38142865266391,3.72165024194227,,,,,,,,
KIC6519705,2.03431004466416,1.00636935449284,3.71222866961954,1.21928977966309,1.21652036700966,0.133940008576703,-2.10500873479776,0.826931109456942,1.05060387298638,-0.907797803491266,2.0198334505674,3.85889069783043,4.63884243237652,1.46052380694831,3.3811458232743,,,,,,,,
KIC6519747,1.51292146009996,0.610402630511579,3.68060742899179,1.3241720199585,0.856780814122198,-0.190420977435211,-1.94323525429701,0.572811072261269,0.696678844068143,-0.975366531634824,1.5335437342106,4.18517044603002,5.38001319176772,0.995058765401493,3.94976426557724,,,,,,,,299.700000000003
KIC6519843,1.52731071999626,0.583570957902474,3.66857226918456,1.37111568450928,0.990059036815211,-0.266914037431127,-1.76900465975897,0.983499310516987,0.706032134064092,-1.13316865068896,1.56680912194234,4.22183292435732,5.36497938101874,1.02256085815714,3.55130435429167,,,,,,,,
